"UserID","full","sur","family","Photo","active","date","place","terms","first_start","last_end","first_cv"
1047,"Konstantinos TSIMAS","Konstantinos","TSIMAS","https://www.europarl.europa.eu/mepphoto/1047.jpg",FALSE,"1936-06-04T00:00:00","Theologos Thassou","3","1989-07-25T00:00:00","1994-07-18T00:00:00","MA in political science and public administration."
675,"André TURCAT","André","TURCAT","https://www.europarl.europa.eu/mepphoto/675.jpg",FALSE,"1921-10-23T00:00:00","Marseille","1","1980-10-13T00:00:00","1981-09-17T00:00:00",NA
1499,"Jakob von UEXKÜLL","Jakob","von UEXKÜLL","https://www.europarl.europa.eu/mepphoto/1499.jpg",FALSE,"1944-08-19T00:00:00","Upsala (Schweden)","2","1987-11-05T00:00:00","1989-07-24T00:00:00",NA
1500,"Jef L.E. ULBURGHS","Jef L.E.","ULBURGHS","https://www.europarl.europa.eu/mepphoto/1500.jpg",FALSE,"1922-06-09T00:00:00","Zolder","2","1984-07-24T00:00:00","1989-07-24T00:00:00","Trained for the priesthood at Sint-Truiden and Liège. First university qualifacation in social sciences (labour studies) at the Higher Institute for Popular Culture (ISCO), Liège; licentiates in catechistic studies and political and social sciences, University of Louvain (French and Dutch sections). Priest at Grace-Berleur (Liège) 1947-1961. Chaplain to the Christian Workers' Movement (MOC) at Seraing (Liège) 1961-1969. Secretary of the Limburg Pastoral Council and Chairman of the Peace and Justice Committee 1969-1974. Priest and community worker at Genk 1974-1984, and Zwartberg."
1495,"Maurizio VALENZI","Maurizio","VALENZI","https://www.europarl.europa.eu/mepphoto/1495.jpg",FALSE,"1909-11-16T00:00:00","Tunisi (Tunisia)","2","1984-07-24T00:00:00","1989-07-24T00:00:00","Having interrupted studies in law, attended the Academy of Fine Arts at Tunis and subsequently worked as an artist in Italy. On returning to Tunisia, initiated trade union activity and joined the Tunisian Communist Party. For his anti-Fascist activities in Tunisia and Paris he was sentenced by default to five years imprisonment by the govvernment of Mussolini. Arrested in 1941, he was tortured and sentenced to life imprisonment by the Pétainist military tribunal. On liberation, arrived at the beginning of 1944 in Naples, where he became a militant member of the Italian Communist Party."
1470,"Jaak H.-A. VANDEMEULEBROUCKE","Jaak","H.-A. VANDEMEULEBROUCKE","https://www.europarl.europa.eu/mepphoto/1470.jpg",FALSE,"1943-05-27T00:00:00","Avelgem","1-2-3-4","1981-02-12T00:00:00","1998-10-14T00:00:00","Degree in philosophy and letters (Catholic University of Louvain, 1965)."
659,"Marcel Albert VANDEWIELE","Marcel Albert","VANDEWIELE","https://www.europarl.europa.eu/mepphoto/659.jpg",FALSE,"1920-07-10T00:00:00","Saint-Joris-Ten Distel","1","1979-07-17T00:00:00","1984-07-23T00:00:00",NA
1285,"Lode J.C. VAN OUTRIVE","Lode J.C.","VAN OUTRIVE","https://www.europarl.europa.eu/mepphoto/1285.jpg",FALSE,"1932-01-18T00:00:00","Antwerpen","3","1989-07-25T00:00:00","1994-07-18T00:00:00","Doctorate in law and political and social sciences; graduate notary; graduate in social employment studies; first degree in philosophy, Catholic University of Louvain."
2157,"Helena M. VAZ DA SILVA","Helena M.","VAZ DA SILVA","https://www.europarl.europa.eu/mepphoto/2157.jpg",FALSE,"1939-07-03T00:00:00","Lisboa","4","1994-07-19T00:00:00","1999-07-19T00:00:00","Journalist. Former vice-president of the Portuguese Film Institute. President of the National Centre for Culture."
1284,"Herman A. VERBEEK","Herman A.","VERBEEK","https://www.europarl.europa.eu/mepphoto/1284.jpg",FALSE,"1936-05-17T00:00:00","Groningen","2-3-3","1984-08-28T00:00:00","1994-07-18T00:00:00","Training in theology."
1489,"Willem J. VERGEER","Willem J.","VERGEER","https://www.europarl.europa.eu/mepphoto/1489.jpg",FALSE,"1926-03-28T00:00:00","Zeist","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00","Worked as a technician for Werkspoor NV in Utrecht 1946-1966."
653,"Joris B. VERHAEGEN","Joris B.","VERHAEGEN","https://www.europarl.europa.eu/mepphoto/653.jpg",FALSE,"1921-05-03T00:00:00","Hulshout","1","1979-07-17T00:00:00","1981-08-25T00:00:00",NA
995,"Luigi VERTEMATI","Luigi","VERTEMATI","https://www.europarl.europa.eu/mepphoto/995.jpg",FALSE,"1938-05-05T00:00:00","Bernareggio (MI)","3","1989-07-25T00:00:00","1994-07-18T00:00:00","Intermediate-level education."
2197,"Guido VICECONTE","Guido","VICECONTE","https://www.europarl.europa.eu/mepphoto/2197.jpg",FALSE,"1949-04-04T00:00:00","Francavilla sul Sinni (PZ)","4-5","1994-07-19T00:00:00","2001-06-11T00:00:00","Degree in medicine (1974); specialisation in surgery (1978) and endoscopy (1983)."
667,"Daniel J.E. VIÉ","Daniel J.E.","VIÉ","https://www.europarl.europa.eu/mepphoto/667.jpg",FALSE,"1925-04-25T00:00:00","Nantes","1","1980-10-13T00:00:00","1984-07-23T00:00:00",NA
1554,"Nikolaos VGENOPOULOS","Nikolaos","VGENOPOULOS","https://www.europarl.europa.eu/mepphoto/1554.jpg",FALSE,"1926-01-30T00:00:00","A. Varvara (Ahaîas)","1-2","1981-11-02T00:00:00","1985-12-27T00:00:00","Graduate in medicine of the University of Athens. Pathologist and cardiologist since 1957. Assistant university lecturer until 1967. Dismissed under the dictatorship of the colonels and arrested in 1970. Sentenced by the special military tribunal to two and a half years' imprisonment as a member of PAK (Greek Liberation Movement)."
1479,"Silvio VITALE","Silvio","VITALE","https://www.europarl.europa.eu/mepphoto/1479.jpg",FALSE,"1928-01-28T00:00:00","Napoli","2","1988-06-06T00:00:00","1989-07-24T00:00:00",NA
1231,"Kurt VITTINGHOFF","Kurt","VITTINGHOFF","https://www.europarl.europa.eu/mepphoto/1231.jpg",FALSE,"1928-01-09T00:00:00","Mülheim/Ruhr","2-3","1984-07-24T00:00:00","1994-07-18T00:00:00","Served apprenticeship as joiner and cabinet maker. Works council member then chairman, 1953-1964. National organizer and general secretary of IG Metall (German Metal Workers' Union) since 1964, as well as Member of the Advisory Committee of the Union until 1981; currently Member of the Union's Wages and Negotiations Committee."
1449,"Leen VAN DER WAAL","Leen","VAN DER WAAL","https://www.europarl.europa.eu/mepphoto/1449.jpg",FALSE,"1928-09-23T00:00:00","Ridderkerk","2-3-4","1984-07-24T00:00:00","1997-09-01T00:00:00","Mechanical engineer. For many years manager with Esso Nederland (refining industry, maintenance, construction and sea transport)."
648,"Hanna WALZ","Hanna","WALZ","https://www.europarl.europa.eu/mepphoto/648.jpg",FALSE,"1918-11-28T00:00:00","Templin (Uckermark)","1","1979-07-17T00:00:00","1984-07-23T00:00:00",NA
1487,"Kurt WAWRZIK","Kurt","WAWRZIK","https://www.europarl.europa.eu/mepphoto/1487.jpg",FALSE,"1929-02-15T00:00:00","Meiningen (Thüringen)","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00","Secondary school education. Moulder's proficiency certificate. War service, prisoner of war 1945. Member of the works council of Daimler-Benz 1951-1975. Member of the board of the Mannheim General Municipal Health Insurance Scheme 1951-1975."
1071,"Rüdiger von WECHMAR","Rüdiger","von WECHMAR","https://www.europarl.europa.eu/mepphoto/1071.jpg",FALSE,"1923-11-15T00:00:00","Berlin","3","1989-07-25T00:00:00","1994-07-18T00:00:00","Formerly Head of the Federal Government Press and Information Office. Government Spokesman and State Secretary 1972-1974."
647,"Louise WEISS","Louise","WEISS","https://www.europarl.europa.eu/mepphoto/647.jpg",FALSE,"1893-01-25T00:00:00","Nice","1","1979-07-17T00:00:00","1983-05-26T00:00:00",NA
1379,"Norman WEST","Norman","WEST","https://www.europarl.europa.eu/mepphoto/1379.jpg",FALSE,"1935-11-26T00:00:00","Barnsley","2-3-4","1984-07-24T00:00:00","1998-03-31T00:00:00","Educated at Worsboro Church of England School and Holgate Grammar School. Studied politics and philosophy as an extra-mural student of Sheffield University."
1482,"Claude WOLFF","Claude","WOLFF","https://www.europarl.europa.eu/mepphoto/1482.jpg",FALSE,"1924-01-24T00:00:00","Strasbourg","2","1984-07-24T00:00:00","1989-07-24T00:00:00","Chartered accountant and auditor; expert to the courts in his field. Honorary president of the Regional Accountancy Council, Clermont Ferrand. Chairman of the Regional Loans Committee 1983-1984."
4261,"Matti WUORI","Matti","WUORI","https://www.europarl.europa.eu/mepphoto/4261.jpg",FALSE,"1945-07-15T00:00:00","Helsinki","5","1999-07-20T00:00:00","2004-07-19T00:00:00","Degree in law (1979)."
1225,"Axel N. ZARGES","Axel N.","ZARGES","https://www.europarl.europa.eu/mepphoto/1225.jpg",FALSE,"1932-10-07T00:00:00","Kassel","1-2-3","1984-01-01T00:00:00","1989-12-29T00:00:00","Studied legal and political sciences as well as politics and history in Marburg and Bonn from 1953 to 1957. Passed the First State Law Examination in 1957. Awarded doctorate in law 1959. Passed the Second State Law Examination in 1962. Commenced private legal practice in the same year. Admitted as notary in 1973."
1153,"Adrien G.H. ZELLER","Adrien G.H.","ZELLER","https://www.europarl.europa.eu/mepphoto/1153.jpg",FALSE,"1940-04-02T00:00:00","Saverne","3","1989-07-25T00:00:00","1992-04-05T00:00:00","Agronomist; holds the diplomas of the International Centre for Higher European Studies and the College of Europe, and a diploma in economics."
1832,"Marianne THYSSEN","Marianne","THYSSEN","https://www.europarl.europa.eu/mepphoto/1832.jpg",FALSE,"1956-07-24T00:00:00","Sint-Gillis-Waas","3-4-5-5-6-7-8","1991-12-17T00:00:00","2014-10-31T00:00:00",NA
28407,"Willy MEYER","Willy","MEYER","https://www.europarl.europa.eu/mepphoto/28407.jpg",FALSE,"1952-08-19T00:00:00","Madrid","6-7-8","2004-07-20T00:00:00","2014-07-09T00:00:00",NA
4540,"Philip BRADBOURN","Philip","BRADBOURN","https://www.europarl.europa.eu/mepphoto/4540.jpg",FALSE,"1951-08-09T00:00:00","Tipton","5-6-7-8","1999-07-20T00:00:00","2014-12-20T00:00:00",NA
124795,"Flavio TOSI","Flavio","TOSI","https://www.europarl.europa.eu/mepphoto/124795.jpg",FALSE,"1969-06-18T00:00:00","Verona","8","2014-07-01T00:00:00","2014-07-08T00:00:00",NA
125034,"Carlos JIMÉNEZ VILLAREJO","Carlos","JIMÉNEZ VILLAREJO","https://www.europarl.europa.eu/mepphoto/125034.jpg",FALSE,"1935-06-03T00:00:00","Málaga","8","2014-07-01T00:00:00","2014-07-31T00:00:00",NA
1802,"Victor ABENS","Victor","ABENS","https://www.europarl.europa.eu/mepphoto/1802.jpg",FALSE,"1912-10-16T00:00:00","Vianden","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00",NA
26898,"Luis Marco AGUIRIANO NALDA","Luis Marco","AGUIRIANO NALDA","https://www.europarl.europa.eu/mepphoto/26898.jpg",FALSE,"1963-01-27T00:00:00","Bruselas","5","2004-04-19T00:00:00","2004-07-19T00:00:00",NA
2230,"Nuala AHERN","Nuala","AHERN","https://www.europarl.europa.eu/mepphoto/2230.jpg",FALSE,"1949-02-05T00:00:00","Belfast (Northern Ireland)","4-5","1994-07-19T00:00:00","2004-07-19T00:00:00",NA
1762,"Heinrich AIGNER","Heinrich","AIGNER","https://www.europarl.europa.eu/mepphoto/1762.jpg",FALSE,"1924-05-25T00:00:00","Ebrach (Bayern)","1-2","1979-07-17T00:00:00","1988-03-24T00:00:00",NA
36583,"Vincenzo AITA","Vincenzo","AITA","https://www.europarl.europa.eu/mepphoto/36583.jpg",FALSE,"1948-09-14T00:00:00","Eboli","6","2006-06-19T00:00:00","2009-07-13T00:00:00",NA
28512,"Jim ALLISTER","Jim","ALLISTER","https://www.europarl.europa.eu/mepphoto/28512.jpg",FALSE,"1953-04-02T00:00:00","Crossgar, Co. Down (Northern Ireland)","6-6-6","2004-07-20T00:00:00","2009-07-13T00:00:00",NA
1790,"Giuseppe AMADEI","Giuseppe","AMADEI","https://www.europarl.europa.eu/mepphoto/1790.jpg",FALSE,"1919-03-18T00:00:00","Guastalla (Reggio Emilia)","2","1984-07-24T00:00:00","1989-07-24T00:00:00",NA
1828,"Ettore Giovanni ANDENNA","Ettore Giovanni","ANDENNA","https://www.europarl.europa.eu/mepphoto/1828.jpg",FALSE,"1946-06-13T00:00:00","Milano","2","1987-02-02T00:00:00","1989-07-24T00:00:00",NA
28363,"Alfonso ANDRIA","Alfonso","ANDRIA","https://www.europarl.europa.eu/mepphoto/28363.jpg",FALSE,"1952-05-27T00:00:00","Salerno","6-6-6","2004-07-20T00:00:00","2008-04-28T00:00:00",NA
1772,"Magdeleine ANGLADE","Magdeleine","ANGLADE","https://www.europarl.europa.eu/mepphoto/1772.jpg",FALSE,"1921-07-05T00:00:00","Valence (Drôme)","1-2-2","1982-10-06T00:00:00","1989-07-24T00:00:00",NA
1869,"Aline ARCHIMBAUD","Aline","ARCHIMBAUD","https://www.europarl.europa.eu/mepphoto/1869.jpg",FALSE,"1948-11-02T00:00:00","Belfort","3","1992-07-06T00:00:00","1994-07-18T00:00:00",NA
28578,"Stavros ARNAOUTAKIS","Stavros","ARNAOUTAKIS","https://www.europarl.europa.eu/mepphoto/28578.jpg",FALSE,"1956-05-25T00:00:00","Archanes","6","2004-07-20T00:00:00","2009-07-13T00:00:00",NA
4269,"Per-Arne ARVIDSSON","Per-Arne","ARVIDSSON","https://www.europarl.europa.eu/mepphoto/4269.jpg",FALSE,"1950-09-24T00:00:00","Lycksele","5","1999-07-20T00:00:00","2004-07-19T00:00:00",NA
33994,"Alexandru ATHANASIU","Alexandru","ATHANASIU","https://www.europarl.europa.eu/mepphoto/33994.jpg",FALSE,"1955-01-01T00:00:00","Bucureşti","6-6","2005-09-26T00:00:00","2007-12-09T00:00:00",NA
23938,"John ATTARD-MONTALTO","John","ATTARD-MONTALTO","https://www.europarl.europa.eu/mepphoto/23938.jpg",FALSE,"1953-02-07T00:00:00","Sliema","5-5-6-7","2003-05-09T00:00:00","2014-06-30T00:00:00",NA
1818,"Monique BADÉNES","Monique","BADÉNES","https://www.europarl.europa.eu/mepphoto/1818.jpg",FALSE,"1925-04-04T00:00:00","Le Mans","2","1989-01-06T00:00:00","1989-07-24T00:00:00",NA
28342,"Maria BADIA i CUTCHET","Maria","BADIA i CUTCHET","https://www.europarl.europa.eu/mepphoto/28342.jpg",FALSE,"1947-05-13T00:00:00","St. Quirze del Vallès","6-6-7-7","2004-07-20T00:00:00","2014-06-30T00:00:00",NA
906,"Maria Fabrizia BADUEL GLORIOSO","Maria Fabrizia","BADUEL GLORIOSO","https://www.europarl.europa.eu/mepphoto/906.jpg",FALSE,"1927-07-02T00:00:00","Perugia","1","1979-07-17T00:00:00","1984-07-23T00:00:00",NA
38606,"Mariela Velichkova BAEVA","Mariela Velichkova","BAEVA","https://www.europarl.europa.eu/mepphoto/38606.jpg",FALSE,"1964-10-22T00:00:00","Sofia","6","2007-06-06T00:00:00","2009-07-13T00:00:00",NA
1787,"Louis BAILLOT","Louis","BAILLOT","https://www.europarl.europa.eu/mepphoto/1787.jpg",FALSE,"1924-05-11T00:00:00","Paris","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00",NA
1791,"Francisco Pinto BALSEMÃO","Francisco Pinto","BALSEMÃO","https://www.europarl.europa.eu/mepphoto/1791.jpg",FALSE,"1937-01-01T00:00:00",NA,"2","1986-01-01T00:00:00","1986-01-12T00:00:00",NA
933,"Martin BANGEMANN","Martin","BANGEMANN","https://www.europarl.europa.eu/mepphoto/933.jpg",FALSE,"1934-11-15T00:00:00","Wanzleben","1","1979-07-17T00:00:00","1984-06-27T00:00:00",NA
1825,"Otto BARDONG","Otto","BARDONG","https://www.europarl.europa.eu/mepphoto/1825.jpg",FALSE,"1935-10-02T00:00:00","Worms-Herrnsheim","2-4","1984-07-24T00:00:00","1999-07-19T00:00:00",NA
7,"Heribert BARRERA I COSTA","Heribert","BARRERA I COSTA","https://www.europarl.europa.eu/mepphoto/7.jpg",FALSE,"1917-07-06T00:00:00","Barcelona","3","1991-03-21T00:00:00","1994-07-18T00:00:00",NA
21818,"Paolo BARTOLOZZI","Paolo","BARTOLOZZI","https://www.europarl.europa.eu/mepphoto/21818.jpg",FALSE,"1957-09-12T00:00:00","Firenze","5-6-7-7","2001-06-14T00:00:00","2014-06-30T00:00:00",NA
981,"Roger BARTON","Roger","BARTON","https://www.europarl.europa.eu/mepphoto/981.jpg",FALSE,"1945-01-06T00:00:00","Sheffield","3-4","1989-07-25T00:00:00","1999-07-19T00:00:00",NA
72722,"Domenico Antonio BASILE","Domenico Antonio","BASILE","https://www.europarl.europa.eu/mepphoto/72722.jpg",FALSE,"1952-08-26T00:00:00","Vibo Valentia","6","2008-06-17T00:00:00","2009-07-13T00:00:00",NA
1477,"Robert BATAILLY","Robert","BATAILLY","https://www.europarl.europa.eu/mepphoto/1477.jpg",FALSE,"1934-03-02T00:00:00","Bourg-de Thiry","2","1989-01-07T00:00:00","1989-07-24T00:00:00",NA
28579,"Katerina BATZELI","Katerina","BATZELI","https://www.europarl.europa.eu/mepphoto/28579.jpg",FALSE,"1958-05-25T00:00:00","Athina","6","2004-07-20T00:00:00","2009-07-13T00:00:00",NA
1035,"Charles E. BAUR","Charles E.","BAUR","https://www.europarl.europa.eu/mepphoto/1035.jpg",FALSE,"1929-12-20T00:00:00","Paris","2-3-3","1986-12-12T00:00:00","1993-04-15T00:00:00",NA
96101,"Daniel BAUTISTA","Daniel","BAUTISTA","https://www.europarl.europa.eu/mepphoto/96101.jpg",FALSE,"1974-03-03T00:00:00","Salamanca","6","2009-03-26T00:00:00","2009-07-13T00:00:00",NA
28138,"Zsolt László BECSEY","Zsolt László","BECSEY","https://www.europarl.europa.eu/mepphoto/28138.jpg",FALSE,"1964-01-12T00:00:00","Szeged","6","2004-07-20T00:00:00","2009-07-13T00:00:00",NA
2134,"Spalato BELLERE'","Spalato","BELLERE'","https://www.europarl.europa.eu/mepphoto/2134.jpg",FALSE,"1938-05-03T00:00:00","Napoli","4","1994-07-19T00:00:00","1998-04-21T00:00:00",NA
1842,"Rolf BEREND","Rolf","BEREND","https://www.europarl.europa.eu/mepphoto/1842.jpg",FALSE,"1943-10-01T00:00:00","Gernrode/Eichsfeld","3-4-5-6","1991-03-11T00:00:00","2009-07-13T00:00:00",NA
28329,"Pier Luigi BERSANI","Pier Luigi","BERSANI","https://www.europarl.europa.eu/mepphoto/28329.jpg",FALSE,"1951-09-29T00:00:00","Bettola (PC)","6-6","2004-07-20T00:00:00","2006-04-27T00:00:00",NA
1422,"The Lord Nicholas BETHELL","Nicholas","BETHELL","https://www.europarl.europa.eu/mepphoto/1422.jpg",FALSE,"1938-07-19T00:00:00","London","1-2-3-5","1979-07-17T00:00:00","2003-09-29T00:00:00",NA
977,"Vincenzo BETTIZA","Vincenzo","BETTIZA","https://www.europarl.europa.eu/mepphoto/977.jpg",FALSE,"1927-06-07T00:00:00","Split (Jugoslavia)","1-2-3","1979-07-17T00:00:00","1994-07-18T00:00:00",NA
1780,"Luc Ch.H. BEYER DE RYKE","Luc Ch.H.","BEYER DE RYKE","https://www.europarl.europa.eu/mepphoto/1780.jpg",FALSE,"1933-09-09T00:00:00","Gand","1-2","1980-07-11T00:00:00","1989-07-24T00:00:00",NA
4752,"Ward BEYSEN","Ward","BEYSEN","https://www.europarl.europa.eu/mepphoto/4752.jpg",FALSE,"1941-06-26T00:00:00","Mortsel","5","1999-07-20T00:00:00","2004-07-19T00:00:00",NA
113891,"Jean-Jacob BICEP","Jean-Jacob","BICEP","https://www.europarl.europa.eu/mepphoto/113891.jpg",FALSE,"1965-06-23T00:00:00","Sainte-Anne (Guadeloupe)","7","2012-05-16T00:00:00","2014-05-02T00:00:00",NA
1115,"Rosaria BINDI","Rosaria","BINDI","https://www.europarl.europa.eu/mepphoto/1115.jpg",FALSE,"1951-02-12T00:00:00","Sinalunga (Siena)","3","1989-07-25T00:00:00","1994-07-18T00:00:00",NA
1423,"John A.W. BIRD","John A.W.","BIRD","https://www.europarl.europa.eu/mepphoto/1423.jpg",FALSE,"1926-02-06T00:00:00","Wolverhampton","2-3","1987-03-05T00:00:00","1994-07-18T00:00:00",NA
1949,"Leonie G.L. van BLADEL","Leonie G.L.","van BLADEL","https://www.europarl.europa.eu/mepphoto/1949.jpg",FALSE,"1939-06-22T00:00:00","Utrecht","4","1994-07-19T00:00:00","1999-07-19T00:00:00",NA
1274,"Freddy BLAK","Freddy","BLAK","https://www.europarl.europa.eu/mepphoto/1274.jpg",FALSE,"1945-03-08T00:00:00","Odense","3-4-5-5","1989-07-25T00:00:00","2004-07-19T00:00:00",NA
1815,"Undine-Uta BLOCH von BLOTTNITZ","Undine-Uta","BLOCH von BLOTTNITZ","https://www.europarl.europa.eu/mepphoto/1815.jpg",FALSE,"1936-08-20T00:00:00","Berlin","2-4","1984-07-24T00:00:00","1999-07-19T00:00:00",NA
1969,"Johannes BLOKLAND","Johannes","BLOKLAND","https://www.europarl.europa.eu/mepphoto/1969.jpg",FALSE,"1943-03-05T00:00:00","Oegstgeest","4-5-5-6","1994-07-19T00:00:00","2009-07-13T00:00:00",NA
1766,"Roland BLUM","Roland","BLUM","https://www.europarl.europa.eu/mepphoto/1766.jpg",FALSE,"1945-07-12T00:00:00","Pennes Mirabeau","2","1986-03-20T00:00:00","1987-04-03T00:00:00",NA
23748,"Kazys Jaunutis BOBELIS","Kazys Jaunutis","BOBELIS","https://www.europarl.europa.eu/mepphoto/23748.jpg",FALSE,"1923-03-04T00:00:00","Kaunas","5-5","2003-04-28T00:00:00","2004-07-19T00:00:00",NA
1272,"Reinhold L. BOCKLET","Reinhold L.","BOCKLET","https://www.europarl.europa.eu/mepphoto/1272.jpg",FALSE,"1943-04-05T00:00:00","Schongau (Obb.)","1-2-3","1979-07-17T00:00:00","1993-06-24T00:00:00",NA
4399,"Guido BODRATO","Guido","BODRATO","https://www.europarl.europa.eu/mepphoto/4399.jpg",FALSE,"1933-03-27T00:00:00","Monteu Roero (Cuneo)","5","1999-07-20T00:00:00","2004-07-19T00:00:00",NA
1779,"Jørgen BØGH","Jørgen","BØGH","https://www.europarl.europa.eu/mepphoto/1779.jpg",FALSE,"1917-06-06T00:00:00","Frederiksberg","1-2","1979-07-17T00:00:00","1987-08-31T00:00:00",NA
4288,"Christian Ulrik von BOETTICHER","Christian Ulrik","von BOETTICHER","https://www.europarl.europa.eu/mepphoto/4288.jpg",FALSE,"1970-12-24T00:00:00","Hannover","5","1999-07-20T00:00:00","2004-07-19T00:00:00",NA
1834,"Bruno BOISSIÈRE","Bruno","BOISSIÈRE","https://www.europarl.europa.eu/mepphoto/1834.jpg",FALSE,"1956-09-22T00:00:00","Lyon","3","1991-12-11T00:00:00","1994-07-18T00:00:00",NA
1212,"Alain BOMBARD","Alain","BOMBARD","https://www.europarl.europa.eu/mepphoto/1212.jpg",FALSE,"1924-10-27T00:00:00","Paris","1-2-3","1981-09-01T00:00:00","1994-07-18T00:00:00",NA
1770,"Aldo BONACCINI","Aldo","BONACCINI","https://www.europarl.europa.eu/mepphoto/1770.jpg",FALSE,"1920-06-27T00:00:00","Napoli","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00",NA
1275,"Jens-Peter BONDE","Jens-Peter","BONDE","https://www.europarl.europa.eu/mepphoto/1275.jpg",FALSE,"1948-03-27T00:00:00","Åbenrå","1-2-3-3-4-5-6","1979-07-17T00:00:00","2008-05-08T00:00:00",NA
1566,"Emma BONINO","Emma","BONINO","https://www.europarl.europa.eu/mepphoto/1566.jpg",FALSE,"1948-03-09T00:00:00","Bra","1-2-2-5-6","1979-07-17T00:00:00","2006-04-27T00:00:00",NA
2034,"Gian Piero BONIPERTI","Gian Piero","BONIPERTI","https://www.europarl.europa.eu/mepphoto/2034.jpg",FALSE,"1928-07-04T00:00:00","Barengo (NO)","4","1994-07-19T00:00:00","1999-07-19T00:00:00",NA
1020,"Rinaldo BONTEMPI","Rinaldo","BONTEMPI","https://www.europarl.europa.eu/mepphoto/1020.jpg",FALSE,"1944-01-02T00:00:00","Pinerolo (TO)","3-3-4-4","1989-07-25T00:00:00","1999-07-19T00:00:00",NA
1968,"Johanna L.A. BOOGERD-QUAAK","Johanna L.A.","BOOGERD-QUAAK","https://www.europarl.europa.eu/mepphoto/1968.jpg",FALSE,"1944-03-01T00:00:00","Axel","4-5","1994-07-19T00:00:00","2004-07-19T00:00:00",NA
1737,"Elise C.A.M. BOOT","Elise C.A.M.","BOOT","https://www.europarl.europa.eu/mepphoto/1737.jpg",FALSE,"1932-08-02T00:00:00","Rotterdam","1-2","1979-07-17T00:00:00","1989-07-24T00:00:00",NA
23286,"Graham BOOTH","Graham","BOOTH","https://www.europarl.europa.eu/mepphoto/23286.jpg",FALSE,"1940-03-29T00:00:00","Paignton","5-6","2002-12-18T00:00:00","2008-09-30T00:00:00",NA
924,"André BORD","André","BORD","https://www.europarl.europa.eu/mepphoto/924.jpg",FALSE,"1922-11-30T00:00:00","Strasbourg","1","1982-04-19T00:00:00","1984-07-23T00:00:00",NA
1012,"Franco BORGO","Franco","BORGO","https://www.europarl.europa.eu/mepphoto/1012.jpg",FALSE,"1932-10-10T00:00:00","Lugo Vicentino (VI)","2-3","1984-07-24T00:00:00","1994-07-18T00:00:00",NA
116816,"Preslav BORISSOV","Preslav","BORISSOV","https://www.europarl.europa.eu/mepphoto/116816.jpg",FALSE,"1977-03-07T00:00:00","Sofia","7","2013-01-01T00:00:00","2014-06-30T00:00:00",NA
28267,"Josep BORRELL FONTELLES","Josep","BORRELL FONTELLES","https://www.europarl.europa.eu/mepphoto/28267.jpg",FALSE,"1947-04-24T00:00:00","Pobla de Segur","6","2004-07-20T00:00:00","2009-07-13T00:00:00",NA
4561,"Bob van den BOS","Bob","van den BOS","https://www.europarl.europa.eu/mepphoto/4561.jpg",FALSE,"1947-12-19T00:00:00","Den Haag","5","1999-07-20T00:00:00","2004-07-19T00:00:00",NA
2048,"Herbert BÖSCH","Herbert","BÖSCH","https://www.europarl.europa.eu/mepphoto/2048.jpg",FALSE,"1954-09-11T00:00:00","Feldkirch","4-4-5-6","1995-01-01T00:00:00","2009-07-13T00:00:00",NA
2036,"Umberto BOSSI","Umberto","BOSSI","https://www.europarl.europa.eu/mepphoto/2036.jpg",FALSE,"1941-09-19T00:00:00","Cassano Magnago (VA)","4-5-6-6","1994-07-19T00:00:00","2008-04-28T00:00:00",NA
1843,"Gerhard BOTZ","Gerhard","BOTZ","https://www.europarl.europa.eu/mepphoto/1843.jpg",FALSE,"1955-09-15T00:00:00","Rudolstadt","3-4","1991-03-11T00:00:00","1999-07-19T00:00:00",NA
4355,"Yasmine BOUDJENAH","Yasmine","BOUDJENAH","https://www.europarl.europa.eu/mepphoto/4355.jpg",FALSE,"1970-12-21T00:00:00","Paris","5","1999-07-20T00:00:00","2004-07-19T00:00:00",NA
105624,"Philippe BOULLAND","Philippe","BOULLAND","https://www.europarl.europa.eu/mepphoto/105624.jpg",FALSE,"1955-08-18T00:00:00","Markala (Mali)","7","2010-12-15T00:00:00","2014-06-30T00:00:00",NA
1026,"Jean-Louis BOURLANGES","Jean-Louis","BOURLANGES","https://www.europarl.europa.eu/mepphoto/1026.jpg",FALSE,"1946-07-13T00:00:00","Neuilly","3-4-5-6","1989-07-25T00:00:00","2007-12-31T00:00:00",NA
58711,"Catherine BOURSIER","Catherine","BOURSIER","https://www.europarl.europa.eu/mepphoto/58711.jpg",FALSE,"1953-05-11T00:00:00","Le Plessis-Trévise","6","2008-05-18T00:00:00","2009-07-13T00:00:00",NA
28143,"Bernadette BOURZAI","Bernadette","BOURZAI","https://www.europarl.europa.eu/mepphoto/28143.jpg",FALSE,"1945-05-28T00:00:00","Tulle","6","2004-07-20T00:00:00","2008-09-30T00:00:00",NA
1814,"Ioannis BOUTOS","Ioannis","BOUTOS","https://www.europarl.europa.eu/mepphoto/1814.jpg",FALSE,"1925-05-03T00:00:00","Athina","2-2","1984-07-24T00:00:00","1989-07-24T00:00:00",NA
