"UserID","Term_1","Term_2","Term_3","Term_4","Term_5","Term_6","Term_7","Term_8","Term_9"
25843,NA,NA,NA,NA,272,NA,NA,NA,NA
676,1833,NA,NA,NA,NA,NA,NA,NA,NA
28581,NA,NA,NA,NA,NA,1819,NA,NA,NA
1508,NA,1826,NA,NA,NA,NA,NA,NA,NA
4302,NA,NA,NA,NA,1826,647,NA,NA,NA
2148,NA,NA,NA,280,NA,NA,NA,NA,NA
1017,NA,NA,1819,NA,NA,NA,NA,NA,NA
1931,NA,NA,NA,1826,NA,NA,NA,NA,NA
4408,NA,NA,NA,NA,1826,NA,NA,NA,NA
23849,NA,NA,NA,NA,79,NA,NA,NA,NA
23810,NA,NA,NA,NA,79,NA,NA,NA,NA
4448,NA,NA,NA,NA,1826,NA,NA,NA,NA
1997,NA,NA,NA,1826,1826,NA,NA,NA,NA
28573,NA,NA,NA,NA,NA,1819,NA,NA,NA
1066,NA,NA,1246,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,1826,633,66,NA,NA,NA
23737,NA,NA,NA,NA,79,NA,NA,NA,NA
1327,NA,749,1819,1826,NA,NA,NA,NA,NA
670,308,NA,NA,NA,NA,NA,NA,NA,NA
4245,NA,NA,NA,NA,1138,NA,NA,NA,NA
1430,904,1826,1819,NA,NA,NA,NA,NA,NA
671,622,NA,NA,NA,NA,NA,NA,NA,NA
4241,NA,NA,NA,NA,539,1819,NA,NA,NA
1938,NA,NA,NA,1826,1826,1819,NA,NA,NA
1775,1833,465,NA,NA,NA,NA,NA,NA,NA
1496,NA,1222,474,NA,NA,NA,NA,NA,NA
1494,1833,1826,NA,NA,NA,NA,NA,NA,NA
672,1060,NA,NA,NA,NA,NA,NA,NA,NA
5736,NA,NA,NA,NA,1334,NA,NA,NA,NA
1611,NA,165,NA,NA,NA,NA,NA,NA,NA
673,290,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,NA,1826,1826,1693,NA,NA,NA
23811,NA,NA,NA,NA,79,NA,NA,NA,NA
25894,NA,NA,NA,NA,79,NA,NA,NA,NA
23812,NA,NA,NA,NA,79,NA,NA,NA,NA
28547,NA,NA,NA,NA,NA,1819,NA,NA,NA
4256,NA,NA,NA,NA,1826,1819,NA,NA,NA
28175,NA,NA,NA,NA,NA,1819,NA,NA,NA
1173,1833,1826,1819,NA,NA,NA,NA,NA,NA
1328,NA,749,1819,NA,NA,NA,NA,NA,NA
1493,NA,550,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,1294,199,NA,NA,NA,NA,NA
1174,1833,1826,1344,NA,NA,NA,NA,NA,NA
23937,NA,NA,NA,NA,79,NA,NA,NA,NA
1955,NA,NA,NA,1826,1826,NA,NA,NA,NA
1142,NA,NA,1819,1826,NA,NA,NA,NA,NA
4424,NA,NA,NA,NA,1826,NA,NA,NA,NA
28437,NA,NA,NA,NA,NA,1819,NA,NA,NA
36390,NA,NA,NA,NA,NA,315,NA,NA,NA
36394,NA,NA,NA,NA,NA,522,NA,NA,NA
1319,NA,749,1819,1826,NA,NA,NA,NA,NA
1273,NA,NA,1819,NA,NA,NA,NA,NA,NA
22197,NA,NA,NA,NA,986,NA,NA,NA,NA
1491,1833,1826,NA,NA,NA,NA,NA,NA,NA
1195,NA,1826,1362,NA,NA,NA,NA,NA,NA
28439,NA,NA,NA,NA,NA,1819,NA,NA,NA
666,1833,NA,NA,NA,NA,NA,NA,NA,NA
1160,NA,NA,1819,429,NA,NA,NA,NA,NA
23895,NA,NA,NA,NA,79,NA,NA,NA,NA
23739,NA,NA,NA,NA,79,NA,NA,NA,NA
22860,NA,NA,NA,NA,609,NA,NA,NA,NA
1492,1833,1826,NA,NA,NA,NA,NA,NA,NA
1484,1698,1826,NA,NA,NA,NA,NA,NA,NA
2275,NA,NA,NA,444,NA,NA,NA,NA,NA
26810,NA,NA,NA,NA,108,NA,NA,NA,NA
1989,NA,NA,NA,438,NA,NA,NA,NA,NA
4520,NA,NA,NA,NA,1826,294,NA,NA,NA
2259,NA,NA,NA,1400,NA,NA,NA,NA,NA
1957,NA,NA,NA,1826,81,NA,NA,NA,NA
28335,NA,NA,NA,NA,NA,1073,NA,NA,NA
2150,NA,NA,NA,1379,NA,NA,NA,NA,NA
2306,NA,NA,NA,980,1826,1819,NA,NA,NA
655,290,NA,NA,NA,NA,NA,NA,NA,NA
1082,1479,NA,1819,NA,NA,NA,NA,NA,NA
1448,NA,1826,1819,NA,NA,NA,NA,NA,NA
39534,NA,NA,NA,NA,NA,635,NA,NA,NA
2159,NA,NA,NA,466,NA,NA,NA,NA,NA
668,290,NA,NA,NA,NA,NA,NA,NA,NA
2053,NA,NA,NA,980,1826,1819,NA,NA,NA
1070,NA,NA,1819,NA,NA,NA,NA,NA,NA
652,128,NA,NA,NA,NA,NA,NA,NA,NA
4418,NA,NA,NA,NA,1826,NA,NA,NA,NA
669,290,NA,NA,NA,NA,NA,NA,NA,NA
1839,NA,NA,27,NA,NA,NA,NA,NA,NA
1232,1833,1826,1819,NA,NA,NA,NA,NA,NA
23202,NA,NA,NA,NA,635,NA,NA,NA,NA
1152,NA,NA,877,NA,NA,NA,NA,NA,NA
2170,NA,NA,NA,1826,NA,NA,NA,NA,NA
28250,NA,NA,NA,NA,NA,643,NA,NA,NA
1486,1833,1826,NA,NA,NA,NA,NA,NA,NA
2151,NA,NA,NA,1091,NA,NA,NA,NA,NA
1233,1833,1826,1017,NA,NA,NA,NA,NA,NA
660,1833,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,NA,NA,1826,1826,1819,NA,NA,NA
2082,NA,NA,NA,1826,1826,NA,NA,NA,NA
1189,1833,1826,507,NA,NA,NA,NA,NA,NA
2200,NA,NA,NA,1826,NA,NA,NA,NA,NA
1488,1252,1826,NA,NA,NA,NA,NA,NA,NA
1378,1833,1826,1819,NA,NA,NA,NA,NA,NA
1912,NA,NA,NA,1826,NA,NA,NA,NA,NA
1476,NA,61,NA,NA,NA,NA,NA,NA,NA
23773,NA,NA,NA,NA,79,NA,NA,NA,NA
5689,NA,NA,NA,NA,1696,NA,NA,NA,NA
1234,1833,1826,1819,NA,NA,NA,NA,NA,NA
4330,NA,NA,NA,NA,1428,NA,NA,NA,NA
1303,NA,NA,1819,1826,NA,NA,NA,NA,NA
2270,NA,NA,NA,1379,NA,NA,NA,NA,NA
23774,NA,NA,NA,NA,79,NA,NA,NA,NA
28509,NA,NA,NA,NA,NA,1819,NA,NA,NA
1502,1833,950,NA,NA,NA,NA,NA,NA,NA
1964,NA,NA,NA,1826,810,NA,NA,NA,NA
93543,NA,NA,NA,NA,NA,315,NA,NA,NA
28344,NA,NA,NA,NA,NA,443,NA,NA,NA
1952,NA,NA,NA,1826,1826,1819,NA,NA,NA
1450,NA,1826,1819,1826,NA,NA,NA,NA,NA
4276,NA,NA,NA,NA,1826,1819,NA,NA,NA
23775,NA,NA,NA,NA,79,NA,NA,NA,NA
1937,NA,NA,NA,1826,NA,NA,NA,NA,NA
1218,NA,NA,1819,1826,NA,NA,NA,NA,NA
23777,NA,NA,NA,NA,79,NA,NA,NA,NA
23880,NA,NA,NA,NA,79,NA,NA,NA,NA
28496,NA,NA,NA,NA,NA,1819,NA,NA,NA
23795,NA,NA,NA,NA,79,NA,NA,NA,NA
1485,NA,452,NA,NA,NA,NA,NA,NA,NA
28144,NA,NA,NA,NA,NA,1019,NA,NA,NA
1224,1833,1826,1819,1826,1826,1819,NA,NA,NA
34720,NA,NA,NA,NA,NA,819,NA,NA,NA
1932,NA,NA,NA,1826,NA,NA,NA,NA,NA
662,1,NA,NA,NA,NA,NA,NA,NA,NA
1440,1833,1826,1819,NA,NA,NA,NA,NA,NA
4291,NA,NA,NA,NA,1826,516,NA,NA,NA
4551,NA,NA,NA,NA,1826,NA,NA,NA,NA
1295,NA,NA,1819,1826,1826,768,NA,NA,NA
5954,NA,NA,NA,NA,1414,NA,NA,NA,NA
28577,NA,NA,NA,NA,NA,1162,NA,NA,NA
27833,NA,NA,NA,NA,76,NA,NA,NA,NA
4312,NA,NA,NA,NA,1826,NA,NA,NA,NA
1480,1833,1826,NA,NA,NA,NA,NA,NA,NA
663,864,NA,NA,NA,NA,NA,NA,NA,NA
4473,NA,NA,NA,NA,1826,NA,NA,NA,NA
1483,NA,1826,NA,NA,NA,NA,NA,NA,NA
28300,NA,NA,NA,NA,NA,1819,195,NA,NA
28414,NA,NA,NA,NA,NA,510,NA,NA,NA
33946,NA,NA,NA,NA,NA,760,NA,NA,NA
664,290,NA,NA,NA,NA,NA,NA,NA,NA
4433,NA,NA,NA,NA,1826,1819,NA,NA,NA
28351,NA,NA,NA,NA,NA,1819,NA,NA,NA
923,NA,NA,1545,NA,NA,NA,NA,NA,NA
38604,NA,NA,NA,NA,NA,768,NA,NA,NA
665,1833,NA,NA,NA,NA,NA,NA,NA,NA
28357,NA,NA,NA,NA,NA,1195,NA,NA,NA
23721,NA,NA,NA,NA,79,NA,NA,NA,NA
657,748,NA,NA,NA,NA,NA,NA,NA,NA
23878,NA,NA,NA,NA,79,NA,NA,NA,NA
658,290,NA,NA,NA,NA,NA,NA,NA,NA
28348,NA,NA,NA,NA,NA,1819,NA,NA,NA
4317,NA,NA,NA,NA,1826,NA,NA,NA,NA
28419,NA,NA,NA,NA,NA,118,NA,NA,NA
2223,NA,NA,NA,1826,NA,NA,NA,NA,NA
4284,NA,NA,NA,NA,1826,NA,NA,NA,NA
5896,NA,NA,NA,NA,1558,NA,NA,NA,NA
1481,NA,165,NA,NA,NA,NA,NA,NA,NA
39709,NA,NA,NA,NA,NA,314,NA,NA,NA
6048,NA,NA,NA,NA,1200,NA,NA,NA,NA
28921,NA,NA,NA,NA,NA,1819,NA,NA,NA
1018,1833,1826,1819,1826,1826,1819,NA,NA,NA
1040,NA,1198,1819,1826,1826,1819,NA,NA,NA
1002,1833,1826,1819,618,1826,1819,NA,NA,NA
2046,NA,NA,NA,1826,1826,1819,NA,NA,NA
28384,NA,NA,NA,NA,NA,1124,NA,NA,NA
1866,NA,NA,798,1826,1826,1473,NA,NA,NA
34004,NA,NA,NA,NA,NA,342,NA,NA,NA
28309,NA,NA,NA,NA,NA,1176,NA,NA,NA
1490,1833,1665,NA,NA,NA,1171,NA,NA,NA
28169,NA,NA,NA,NA,NA,1379,NA,NA,NA
28289,NA,NA,NA,NA,NA,659,NA,NA,NA
2174,NA,NA,NA,1826,1826,529,NA,NA,NA
4281,NA,NA,NA,NA,1826,94,NA,NA,NA
28147,NA,NA,NA,NA,NA,725,NA,NA,NA
122317,NA,NA,NA,NA,NA,NA,195,NA,NA
124527,NA,NA,NA,NA,NA,NA,60,NA,NA
124762,NA,NA,NA,NA,NA,NA,NA,NA,NA
124843,NA,NA,NA,NA,NA,NA,NA,128,NA
1829,NA,1826,NA,NA,NA,NA,NA,NA,NA
28469,NA,NA,NA,NA,NA,1819,NA,NA,NA
28302,NA,NA,NA,NA,NA,341,NA,NA,NA
4315,NA,NA,NA,NA,996,NA,NA,NA,NA
943,807,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,1819,1826,1826,NA,NA,NA,NA
927,1833,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,684,1819,NA,NA,NA,NA,NA,NA
4451,NA,NA,NA,NA,1826,NA,NA,NA,NA
1813,NA,620,NA,NA,NA,NA,NA,NA,NA
1478,1833,1399,NA,NA,NA,NA,NA,NA,NA
1795,NA,749,NA,NA,NA,NA,NA,NA,NA
1432,NA,1826,105,1826,NA,NA,NA,NA,NA
39316,NA,NA,NA,NA,NA,651,NA,NA,NA
937,1833,NA,NA,NA,NA,NA,NA,NA,NA
95280,NA,NA,NA,NA,NA,173,NA,NA,NA
1789,1833,1826,NA,NA,NA,NA,NA,NA,NA
2296,NA,NA,NA,869,NA,NA,NA,NA,NA
1884,NA,NA,308,1826,NA,NA,NA,NA,NA
938,1833,NA,NA,NA,NA,NA,NA,NA,NA
28213,NA,NA,NA,NA,NA,1819,NA,NA,NA
4323,NA,NA,NA,NA,1826,NA,NA,NA,NA
2201,NA,NA,NA,1826,NA,NA,NA,NA,NA
4511,NA,NA,NA,NA,1826,NA,NA,NA,NA
2090,NA,NA,NA,1826,NA,NA,NA,NA,NA
934,1833,NA,NA,NA,NA,NA,NA,NA,NA
28427,NA,NA,NA,NA,NA,510,NA,NA,NA
4376,NA,NA,NA,NA,1447,NA,NA,NA,NA
1760,NA,550,NA,NA,NA,NA,NA,NA,NA
22687,NA,NA,NA,NA,817,NA,NA,NA,NA
28205,NA,NA,NA,NA,NA,472,NA,NA,NA
28580,NA,NA,NA,NA,NA,1162,NA,NA,NA
28196,NA,NA,NA,NA,NA,1819,NA,NA,NA
2003,NA,NA,NA,1826,NA,NA,NA,NA,NA
926,1833,NA,NA,NA,NA,NA,NA,NA,NA
24091,NA,NA,NA,NA,79,NA,NA,NA,NA
2172,NA,NA,NA,1826,NA,NA,NA,NA,NA
1778,1833,1826,NA,NA,NA,NA,NA,NA,NA
1019,1833,NA,1819,NA,NA,NA,NA,NA,NA
34230,NA,NA,NA,NA,NA,155,NA,NA,NA
28359,NA,NA,NA,NA,NA,1819,NA,NA,NA
1707,1833,1826,NA,NA,NA,NA,NA,NA,NA
929,1,NA,NA,NA,NA,NA,NA,NA,NA
1819,NA,1358,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,1819,NA,NA,NA,NA,NA,NA
1136,NA,NA,1819,NA,NA,NA,NA,NA,NA
1816,NA,678,NA,NA,NA,NA,NA,NA,NA
23934,NA,NA,NA,NA,5,NA,NA,NA,NA
28140,NA,NA,NA,NA,NA,1819,NA,NA,NA
96893,NA,NA,NA,NA,NA,NA,337,NA,NA
986,NA,NA,1137,NA,NA,NA,NA,NA,NA
4458,NA,NA,NA,NA,1826,NA,NA,NA,NA
72753,NA,NA,NA,NA,NA,385,NA,NA,NA
4750,NA,NA,NA,NA,164,NA,NA,NA,NA
39318,NA,NA,NA,NA,NA,651,NA,NA,NA
731,994,NA,NA,NA,NA,NA,NA,NA,NA
925,1833,NA,NA,NA,NA,NA,NA,NA,NA
1889,NA,NA,244,NA,NA,NA,NA,NA,NA
919,1323,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,731,NA,NA,NA,NA,NA
25703,NA,NA,NA,NA,292,NA,NA,NA,NA
1172,NA,NA,1115,NA,NA,NA,NA,NA,NA
1754,NA,127,NA,NA,NA,NA,NA,NA,NA
1840,NA,NA,677,NA,NA,NA,NA,NA,NA
26835,NA,NA,NA,NA,79,NA,NA,NA,NA
1756,NA,89,NA,NA,NA,NA,NA,NA,NA
920,1029,NA,NA,NA,NA,NA,NA,NA,NA
1767,441,842,NA,NA,NA,NA,NA,NA,NA
1768,NA,749,NA,NA,NA,NA,NA,NA,NA
2317,NA,NA,NA,729,NA,NA,NA,NA,NA
4414,NA,NA,NA,NA,1826,NA,NA,NA,NA
93776,NA,NA,NA,NA,NA,304,NA,NA,NA
918,1833,NA,NA,NA,NA,NA,NA,NA,NA
1757,NA,1065,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,1246,NA,NA,NA,NA,NA,NA
1812,NA,326,NA,NA,NA,NA,NA,NA,NA
913,1833,NA,NA,NA,NA,NA,NA,NA,NA
2311,NA,NA,NA,912,NA,NA,NA,NA,NA
25803,NA,NA,NA,NA,277,NA,NA,NA,NA
900,1833,NA,NA,NA,NA,NA,NA,NA,NA
1013,1833,NA,1819,NA,NA,NA,NA,NA,NA
1750,NA,603,NA,NA,NA,NA,NA,NA,NA
2336,NA,NA,NA,250,NA,NA,NA,NA,NA
1139,NA,NA,453,NA,NA,NA,NA,NA,NA
1751,NA,484,NA,NA,NA,NA,NA,NA,NA
1706,1833,1826,NA,NA,NA,NA,NA,NA,NA
1948,NA,NA,NA,1826,NA,NA,NA,NA,NA
4363,NA,NA,NA,NA,545,NA,NA,NA,NA
5917,NA,NA,NA,NA,1111,NA,NA,NA,NA
1880,NA,NA,395,NA,NA,NA,NA,NA,NA
914,1833,NA,NA,NA,NA,NA,NA,NA,NA
4400,NA,NA,NA,NA,1826,NA,NA,NA,NA
1811,NA,1826,NA,NA,NA,NA,NA,NA,NA
1752,NA,630,NA,NA,NA,NA,NA,NA,NA
1805,NA,368,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,1819,NA,NA,NA,NA,NA,NA
23728,NA,NA,NA,NA,79,NA,NA,NA,NA
34248,NA,NA,NA,NA,NA,155,NA,NA,NA
23800,NA,NA,NA,NA,79,NA,NA,NA,NA
41005,NA,NA,NA,NA,NA,423,NA,NA,NA
23758,NA,NA,NA,NA,79,NA,NA,NA,NA
23759,NA,NA,NA,NA,79,NA,NA,NA,NA
908,584,NA,NA,NA,NA,NA,NA,NA,NA
909,531,NA,NA,NA,NA,NA,NA,NA,NA
901,1833,NA,NA,NA,NA,NA,NA,NA,NA
1722,1833,1826,NA,NA,NA,NA,NA,NA,NA
910,928,NA,NA,NA,NA,NA,NA,NA,NA
911,1833,NA,NA,NA,NA,NA,NA,NA,NA
97195,NA,NA,NA,NA,NA,NA,691,NA,NA
1799,NA,1826,NA,NA,NA,NA,NA,NA,NA
1835,NA,NA,204,NA,NA,NA,NA,NA,NA
1719,NA,679,NA,NA,NA,NA,NA,NA,NA
996,NA,NA,90,NA,NA,NA,NA,NA,NA
21815,NA,NA,NA,NA,34,NA,NA,NA,NA
904,189,NA,NA,NA,NA,NA,NA,NA,NA
4401,NA,NA,NA,NA,1826,NA,NA,NA,NA
4392,NA,NA,NA,NA,1826,NA,NA,NA,NA
899,290,NA,NA,NA,NA,NA,NA,NA,NA
1060,NA,NA,1819,NA,NA,NA,NA,NA,NA
1118,1479,NA,1010,NA,NA,NA,NA,NA,NA
2049,NA,NA,NA,679,NA,NA,NA,NA,NA
1745,NA,620,NA,NA,NA,NA,NA,NA,NA
870,700,NA,NA,NA,NA,NA,NA,NA,NA
898,1772,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,1826,NA,NA,NA,NA,NA,NA,NA
39719,NA,NA,NA,NA,NA,581,NA,NA,NA
23715,NA,NA,NA,NA,79,NA,NA,NA,NA
23803,NA,NA,NA,NA,79,NA,NA,NA,NA
894,290,NA,NA,NA,NA,NA,NA,NA,NA
895,1833,NA,NA,NA,NA,NA,NA,NA,NA
896,1833,NA,NA,NA,NA,NA,NA,NA,NA
646,1833,NA,NA,NA,NA,NA,NA,NA,NA
891,1833,NA,NA,NA,NA,NA,NA,NA,NA
892,1833,NA,NA,NA,NA,NA,NA,NA,NA
2244,NA,NA,NA,1826,NA,NA,NA,NA,NA
889,883,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,505,NA,NA,NA,NA,NA
890,1833,NA,NA,NA,NA,NA,NA,NA,NA
884,1833,NA,NA,NA,NA,NA,NA,NA,NA
4739,NA,NA,NA,NA,1826,NA,NA,NA,NA
4394,NA,NA,NA,NA,1826,NA,NA,NA,NA
883,987,NA,NA,NA,NA,NA,NA,NA,NA
885,700,NA,NA,NA,NA,NA,NA,NA,NA
1747,NA,616,NA,NA,NA,NA,NA,NA,NA
886,573,NA,NA,NA,NA,NA,NA,NA,NA
887,1833,NA,NA,NA,NA,NA,NA,NA,NA
1740,NA,388,NA,NA,NA,NA,NA,NA,NA
878,1524,NA,NA,NA,NA,NA,NA,NA,NA
863,1833,NA,NA,NA,NA,NA,NA,NA,NA
879,1833,NA,NA,NA,NA,NA,NA,NA,NA
125380,NA,NA,NA,NA,NA,NA,19,NA,NA
880,1833,NA,NA,NA,NA,NA,NA,NA,NA
1748,NA,1468,NA,NA,NA,NA,NA,NA,NA
1734,NA,189,NA,NA,NA,NA,NA,NA,NA
881,290,NA,NA,NA,NA,NA,NA,NA,NA
1836,NA,NA,950,NA,NA,NA,NA,NA,NA
1294,NA,NA,874,NA,NA,NA,NA,NA,NA
2092,NA,NA,NA,1826,NA,NA,NA,NA,NA
2297,NA,NA,NA,980,NA,NA,NA,NA,NA
58782,NA,NA,NA,NA,NA,405,NA,NA,NA
874,339,NA,NA,NA,NA,NA,NA,NA,NA
23716,NA,NA,NA,NA,79,NA,NA,NA,NA
1742,NA,417,NA,NA,NA,NA,NA,NA,NA
5969,NA,NA,NA,NA,1386,454,NA,NA,NA
865,995,NA,NA,NA,NA,NA,NA,NA,NA
1743,NA,550,NA,NA,NA,NA,NA,NA,NA
1697,NA,1826,NA,NA,NA,NA,NA,NA,NA
4252,NA,NA,NA,NA,1826,NA,NA,NA,NA
4488,NA,NA,NA,NA,266,NA,NA,NA,NA
23692,NA,NA,NA,NA,79,NA,NA,NA,NA
23823,NA,NA,NA,NA,79,NA,NA,NA,NA
2280,NA,NA,NA,1259,NA,NA,NA,NA,NA
875,1833,NA,NA,NA,NA,NA,NA,NA,NA
23829,NA,NA,NA,NA,79,NA,NA,NA,NA
1683,683,1826,NA,NA,NA,NA,NA,NA,NA
2333,NA,NA,NA,284,NA,NA,NA,NA,NA
4350,NA,NA,NA,NA,1184,NA,NA,NA,NA
1803,1132,1127,NA,NA,NA,NA,NA,NA,NA
2111,NA,NA,NA,280,NA,NA,NA,NA,NA
2039,NA,NA,60,1826,NA,NA,NA,NA,NA
1693,NA,1826,NA,NA,NA,NA,NA,NA,NA
868,1833,NA,NA,NA,NA,NA,NA,NA,NA
866,1833,NA,NA,NA,NA,NA,NA,NA,NA
25341,NA,NA,NA,NA,375,NA,NA,NA,NA
867,1833,NA,NA,NA,NA,NA,NA,NA,NA
1676,1720,1826,NA,NA,NA,NA,NA,NA,NA
23869,NA,NA,NA,NA,79,NA,NA,NA,NA
23796,NA,NA,NA,NA,79,NA,NA,NA,NA
859,1833,NA,NA,NA,NA,NA,NA,NA,NA
41004,NA,NA,NA,NA,NA,88,NA,NA,NA
860,1831,NA,NA,NA,NA,NA,NA,NA,NA
1658,1833,1826,NA,NA,NA,NA,NA,NA,NA
28425,NA,NA,NA,NA,NA,1819,NA,NA,NA
2042,NA,NA,NA,1826,NA,NA,NA,NA,NA
2038,NA,NA,NA,1826,851,NA,NA,NA,NA
854,85,NA,NA,NA,NA,NA,NA,NA,NA
827,1833,NA,NA,NA,NA,NA,NA,NA,NA
861,1833,NA,NA,NA,NA,NA,NA,NA,NA
862,290,NA,NA,NA,NA,NA,NA,NA,NA
828,339,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,749,NA,NA,NA,NA,NA,NA,NA
857,290,NA,NA,NA,NA,NA,NA,NA,NA
1831,NA,NA,941,NA,NA,NA,NA,NA,NA
1865,NA,NA,836,NA,NA,NA,NA,NA,NA
2288,NA,NA,NA,980,NA,NA,NA,NA,NA
858,1833,NA,NA,NA,NA,NA,NA,NA,NA
1872,NA,NA,681,NA,NA,NA,NA,NA,NA
2010,NA,NA,NA,1826,NA,NA,NA,NA,NA
855,1833,NA,NA,NA,NA,NA,NA,NA,NA
2112,NA,NA,NA,280,NA,NA,NA,NA,NA
36391,NA,NA,NA,NA,NA,41,NA,NA,NA
23761,NA,NA,NA,NA,79,NA,NA,NA,NA
2087,NA,NA,NA,388,NA,NA,NA,NA,NA
829,1833,NA,NA,NA,NA,NA,NA,NA,NA
26834,NA,NA,NA,NA,79,NA,NA,NA,NA
1291,NA,NA,1819,NA,NA,NA,NA,NA,NA
1203,NA,1826,1819,NA,NA,NA,NA,NA,NA
1668,NA,679,NA,NA,NA,NA,NA,NA,NA
1653,NA,550,NA,NA,NA,NA,NA,NA,NA
1648,NA,749,NA,NA,NA,NA,NA,NA,NA
850,1833,NA,NA,NA,NA,NA,NA,NA,NA
1792,1648,933,NA,NA,NA,NA,NA,NA,NA
23762,NA,NA,NA,NA,79,NA,NA,NA,NA
851,1833,NA,NA,NA,NA,NA,NA,NA,NA
723,245,NA,NA,NA,NA,NA,NA,NA,NA
23711,NA,NA,NA,NA,79,NA,NA,NA,NA
844,1375,NA,NA,NA,NA,NA,NA,NA,NA
839,1833,NA,NA,NA,NA,NA,NA,NA,NA
846,441,NA,NA,NA,NA,NA,NA,NA,NA
2167,NA,NA,NA,1826,NA,NA,NA,NA,NA
847,33,NA,NA,NA,NA,NA,NA,NA,NA
2328,NA,NA,NA,321,NA,NA,NA,NA,NA
848,1833,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,1195,NA,NA,NA,NA,NA,NA,NA
1961,NA,NA,NA,426,NA,NA,NA,NA,NA
26739,NA,NA,NA,NA,79,NA,NA,NA,NA
2213,NA,NA,NA,1096,NA,NA,NA,NA,NA
841,1129,NA,NA,NA,NA,NA,NA,NA,NA
724,994,NA,NA,NA,NA,NA,NA,NA,NA
4543,NA,NA,NA,NA,1826,NA,NA,NA,NA
842,1833,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,627,NA,NA,NA,NA,NA,NA
4379,NA,NA,NA,NA,1826,NA,NA,NA,NA
843,1833,NA,NA,NA,NA,NA,NA,NA,NA
25798,NA,NA,NA,NA,278,NA,NA,NA,NA
1438,NA,103,NA,NA,NA,NA,NA,NA,NA
1645,NA,749,NA,NA,NA,NA,NA,NA,NA
821,429,NA,NA,NA,NA,NA,NA,NA,NA
23815,NA,NA,NA,NA,79,NA,NA,NA,NA
999,NA,NA,1246,NA,NA,NA,NA,NA,NA
23763,NA,NA,NA,NA,79,NA,NA,NA,NA
1651,NA,550,NA,NA,NA,NA,NA,NA,NA
836,1833,NA,NA,NA,NA,NA,NA,NA,NA
838,910,NA,NA,NA,NA,NA,NA,NA,NA
4250,NA,NA,NA,NA,245,NA,NA,NA,NA
830,290,NA,NA,NA,NA,NA,NA,NA,NA
831,1833,NA,NA,NA,NA,NA,NA,NA,NA
832,1833,NA,NA,NA,NA,NA,NA,NA,NA
833,1833,NA,NA,NA,NA,NA,NA,NA,NA
1881,NA,NA,403,NA,NA,NA,NA,NA,NA
825,500,NA,NA,NA,NA,NA,NA,NA,NA
826,1833,NA,NA,NA,NA,NA,NA,NA,NA
2017,NA,NA,NA,1826,NA,NA,NA,NA,NA
787,1833,NA,NA,NA,NA,NA,NA,NA,NA
1635,NA,550,NA,NA,NA,NA,NA,NA,NA
954,NA,NA,1695,NA,NA,NA,NA,NA,NA
124586,NA,NA,NA,NA,NA,NA,46,NA,2914817
96669,NA,NA,NA,NA,NA,NA,590,NA,NA
2093,NA,NA,NA,679,NA,NA,NA,NA,NA
1617,1833,644,NA,NA,NA,NA,NA,NA,NA
1633,1833,1826,NA,NA,NA,NA,NA,NA,NA
23697,NA,NA,NA,NA,79,NA,NA,NA,NA
4285,NA,NA,NA,NA,150,NA,NA,NA,NA
37008,NA,NA,NA,NA,NA,1020,NA,NA,NA
2263,NA,NA,NA,1379,NA,NA,NA,NA,NA
984,NA,NA,1819,NA,NA,NA,NA,NA,NA
788,1833,NA,NA,NA,NA,NA,NA,NA,NA
822,1833,NA,NA,NA,NA,NA,NA,NA,NA
823,1833,NA,NA,NA,NA,NA,NA,NA,NA
23714,NA,NA,NA,NA,79,NA,NA,NA,NA
4351,NA,NA,NA,NA,377,NA,NA,NA,NA
4557,NA,NA,NA,NA,1826,NA,NA,NA,NA
2116,NA,NA,NA,280,NA,NA,NA,NA,NA
1105,NA,NA,1819,NA,NA,NA,NA,NA,NA
2298,NA,NA,NA,980,NA,NA,NA,NA,NA
4251,NA,NA,NA,NA,1826,NA,NA,NA,NA
2339,NA,NA,NA,97,NA,NA,NA,NA,NA
785,2,NA,NA,NA,NA,NA,NA,NA,NA
817,1529,NA,NA,NA,NA,NA,NA,NA,NA
23764,NA,NA,NA,NA,79,NA,NA,NA,NA
818,1833,NA,NA,NA,NA,NA,NA,NA,NA
39094,NA,NA,NA,NA,NA,678,NA,NA,NA
23696,NA,NA,NA,NA,79,NA,NA,NA,NA
