"UserID","full","sur","family","Photo","active","date","place","Gender"
197587,"Attila ARA-KOVÁCS","Attila","ARA-KOVÁCS","https://www.europarl.europa.eu/mepphoto/197587.jpg",TRUE,"1953-01-14T00:00:00","Oradea","M"
197664,"Clotilde ARMAND","Clotilde","ARMAND","https://www.europarl.europa.eu/mepphoto/197664.jpg",FALSE,"1973-06-28T00:00:00","București","F"
197492,"Bartosz ARŁUKOWICZ","Bartosz","ARŁUKOWICZ","https://www.europarl.europa.eu/mepphoto/197492.jpg",FALSE,"1971-12-30T00:00:00","Resko","M"
197701,"Konstantinos ARVANITIS","Konstantinos","ARVANITIS","https://www.europarl.europa.eu/mepphoto/197701.jpg",TRUE,"1964-06-09T00:00:00","Athens","M"
197695,"Anna-Michelle ASIMAKOPOULOU","Anna-Michelle","ASIMAKOPOULOU","https://www.europarl.europa.eu/mepphoto/197695.jpg",TRUE,"1967-03-27T00:00:00","New York","F"
197533,"Manon AUBRY","Manon","AUBRY","https://www.europarl.europa.eu/mepphoto/197533.jpg",TRUE,"1989-12-22T00:00:00","Frejus","F"
197651,"Carmen AVRAM","Carmen","AVRAM","https://www.europarl.europa.eu/mepphoto/197651.jpg",TRUE,"1966-05-08T00:00:00","Viseu de Sus","F"
197781,"Malik AZMANI","Malik","AZMANI","https://www.europarl.europa.eu/mepphoto/197781.jpg",TRUE,"1976-01-20T00:00:00","Heerenveen","M"
197789,"Simona BALDASSARRE","Simona","BALDASSARRE","https://www.europarl.europa.eu/mepphoto/197789.jpg",FALSE,"1970-11-12T00:00:00","Giurdignano","F"
197495,"Marek Paweł BALT","Marek Paweł","BALT","https://www.europarl.europa.eu/mepphoto/197495.jpg",TRUE,"1973-04-08T00:00:00","Czestochowa","M"
131580,"Jordan BARDELLA","Jordan","BARDELLA","https://www.europarl.europa.eu/mepphoto/131580.jpg",TRUE,"1995-09-13T00:00:00","Drancy","M"
197433,"Katarina BARLEY","Katarina","BARLEY","https://www.europarl.europa.eu/mepphoto/197433.jpg",TRUE,"1968-11-19T00:00:00","Köln","F"
197684,"Pernando BARRENA ARZA","Pernando","BARRENA ARZA","https://www.europarl.europa.eu/mepphoto/197684.jpg",FALSE,"1965-11-01T00:00:00","Pamplona","M"
197808,"Pietro BARTOLO","Pietro","BARTOLO","https://www.europarl.europa.eu/mepphoto/197808.jpg",TRUE,"1956-02-10T00:00:00","Lampedusa","M"
197671,"Traian BĂSESCU","Traian","BĂSESCU","https://www.europarl.europa.eu/mepphoto/197671.jpg",TRUE,"1951-11-04T00:00:00","Basarabi","M"
197610,"Alessandra BASSO","Alessandra","BASSO","https://www.europarl.europa.eu/mepphoto/197610.jpg",TRUE,"1967-03-14T00:00:00","Treviso","F"
197779,"José Ramón BAUZÁ DÍAZ","José Ramón","BAUZÁ DÍAZ","https://www.europarl.europa.eu/mepphoto/197779.jpg",TRUE,"1970-11-16T00:00:00","Madrid","M"
132191,"Gunnar BECK","Gunnar","BECK","https://www.europarl.europa.eu/mepphoto/132191.jpg",TRUE,"1965-05-01T00:00:00","Düsseldorf","M"
197437,"Nicola BEER","Nicola","BEER","https://www.europarl.europa.eu/mepphoto/197437.jpg",FALSE,"1970-01-23T00:00:00","Wiesbaden","F"
197680,"Aurélia BEIGNEUX","Aurélia","BEIGNEUX","https://www.europarl.europa.eu/mepphoto/197680.jpg",TRUE,"1980-06-02T00:00:00",NA,"F"
197496,"Marek BELKA","Marek","BELKA","https://www.europarl.europa.eu/mepphoto/197496.jpg",TRUE,"1952-01-09T00:00:00","Łódź","M"
197534,"François-Xavier BELLAMY","François-Xavier","BELLAMY","https://www.europarl.europa.eu/mepphoto/197534.jpg",TRUE,"1985-10-11T00:00:00","Paris","M"
197658,"Adrian-Dragoş BENEA","Adrian-Dragoş","BENEA","https://www.europarl.europa.eu/mepphoto/197658.jpg",TRUE,"1975-12-18T00:00:00","Bacău","M"
197679,"Isabel BENJUMEA BENJUMEA","Isabel","BENJUMEA BENJUMEA","https://www.europarl.europa.eu/mepphoto/197679.jpg",TRUE,"1982-09-05T00:00:00","Madrid","F"
197408,"Hildegard BENTELE","Hildegard","BENTELE","https://www.europarl.europa.eu/mepphoto/197408.jpg",TRUE,"1976-05-22T00:00:00","Ludwigsburg","F"
197478,"Lars Patrick BERG","Lars Patrick","BERG","https://www.europarl.europa.eu/mepphoto/197478.jpg",TRUE,"1966-01-22T00:00:00","Frankfurt/Main","M"
197778,"Tom BERENDSEN","Tom","BERENDSEN","https://www.europarl.europa.eu/mepphoto/197778.jpg",TRUE,"1983-04-11T00:00:00","Breda","M"
197410,"Stefan BERGER","Stefan","BERGER","https://www.europarl.europa.eu/mepphoto/197410.jpg",TRUE,"1969-09-15T00:00:00","Mönchengladbach","M"
197396,"Erik BERGKVIST","Erik","BERGKVIST","https://www.europarl.europa.eu/mepphoto/197396.jpg",FALSE,"1965-05-01T00:00:00","Norsjö","M"
197648,"Alexander BERNHUBER","Alexander","BERNHUBER","https://www.europarl.europa.eu/mepphoto/197648.jpg",TRUE,"1992-05-18T00:00:00",NA,"F"
197498,"Robert BIEDROŃ","Robert","BIEDROŃ","https://www.europarl.europa.eu/mepphoto/197498.jpg",TRUE,"1976-04-13T00:00:00","Rymanow","M"
197551,"Stéphane BIJOUX","Stéphane","BIJOUX","https://www.europarl.europa.eu/mepphoto/197551.jpg",TRUE,"1970-10-08T00:00:00","Saint-Denis (Reunion)","M"
197771,"Vladimír BILČÍK","Vladimír","BILČÍK","https://www.europarl.europa.eu/mepphoto/197771.jpg",TRUE,"1975-05-27T00:00:00","Bratislava","M"
197435,"Gabriele BISCHOFF","Gabriele","BISCHOFF","https://www.europarl.europa.eu/mepphoto/197435.jpg",TRUE,"1961-01-04T00:00:00","Bad Wildungen","F"
197512,"Benoît BITEAU","Benoît","BITEAU","https://www.europarl.europa.eu/mepphoto/197512.jpg",TRUE,"1967-04-07T00:00:00","Royan","M"
197637,"Vasile BLAGA","Vasile","BLAGA","https://www.europarl.europa.eu/mepphoto/197637.jpg",TRUE,"1956-07-26T00:00:00","Petrileni Bihor","M"
197564,"Hynek BLAŠKO","Hynek","BLAŠKO","https://www.europarl.europa.eu/mepphoto/197564.jpg",TRUE,"1955-07-15T00:00:00",NA,"M"
197449,"Michael BLOSS","Michael","BLOSS","https://www.europarl.europa.eu/mepphoto/197449.jpg",TRUE,"1986-11-06T00:00:00",NA,"M"
197439,"Damian BOESELAGER","Damian","BOESELAGER","https://www.europarl.europa.eu/mepphoto/197439.jpg",TRUE,"1988-03-08T00:00:00","Frankfurt am Main","M"
197636,"Ioan-Rareş BOGDAN","Ioan-Rareş","BOGDAN","https://www.europarl.europa.eu/mepphoto/197636.jpg",TRUE,"1974-09-17T00:00:00","Ocna Mures","M"
197521,"Manuel BOMPARD","Manuel","BOMPARD","https://www.europarl.europa.eu/mepphoto/197521.jpg",FALSE,"1986-03-30T00:00:00","Firminy","M"
197788,"Anna BONFRISCO","Anna","BONFRISCO","https://www.europarl.europa.eu/mepphoto/197788.jpg",TRUE,"1962-10-12T00:00:00","Riva del Garda","F"
101039,"Paolo BORCHIA","Paolo","BORCHIA","https://www.europarl.europa.eu/mepphoto/101039.jpg",TRUE,"1980-05-27T00:00:00","NEGRAR","M"
187917,"Marc BOTENGA","Marc","BOTENGA","https://www.europarl.europa.eu/mepphoto/187917.jpg",TRUE,"1980-12-29T00:00:00","Bruxelles","M"
197467,"Geert BOURGEOIS","Geert","BOURGEOIS","https://www.europarl.europa.eu/mepphoto/197467.jpg",TRUE,"1951-07-06T00:00:00","Roeselare","M"
197668,"Vlad-Marius BOTOŞ","Vlad-Marius","BOTOŞ","https://www.europarl.europa.eu/mepphoto/197668.jpg",TRUE,"1986-06-15T00:00:00","Arad","M"
197577,"Gilles BOYER","Gilles","BOYER","https://www.europarl.europa.eu/mepphoto/197577.jpg",TRUE,"1971-07-04T00:00:00","Paris","M"
197431,"Patrick BREYER","Patrick","BREYER","https://www.europarl.europa.eu/mepphoto/197431.jpg",TRUE,"1977-04-29T00:00:00",NA,"M"
197446,"Milan BRGLEZ","Milan","BRGLEZ","https://www.europarl.europa.eu/mepphoto/197446.jpg",TRUE,"1967-09-01T00:00:00",NA,"M"
197470,"Saskia BRICMONT","Saskia","BRICMONT","https://www.europarl.europa.eu/mepphoto/197470.jpg",TRUE,"1985-03-16T00:00:00","Tournai","F"
197716,"Jane BROPHY","Jane","BROPHY","https://www.europarl.europa.eu/mepphoto/197716.jpg",FALSE,"1963-08-27T00:00:00","London","F"
197501,"Joachim Stanisław BRUDZIŃSKI","Joachim Stanisław","BRUDZIŃSKI","https://www.europarl.europa.eu/mepphoto/197501.jpg",TRUE,"1968-02-04T00:00:00","Świerklaniec","M"
182995,"Annika BRUNA","Annika","BRUNA","https://www.europarl.europa.eu/mepphoto/182995.jpg",TRUE,"1956-11-26T00:00:00","Versailles","F"
197576,"Sylvie BRUNET","Sylvie","BRUNET","https://www.europarl.europa.eu/mepphoto/197576.jpg",TRUE,"1959-03-12T00:00:00","Versailles","F"
128483,"Markus BUCHHEIT","Markus","BUCHHEIT","https://www.europarl.europa.eu/mepphoto/128483.jpg",TRUE,"1983-08-11T00:00:00",NA,"M"
197715,"David BULL","David","BULL","https://www.europarl.europa.eu/mepphoto/197715.jpg",FALSE,"1969-05-09T00:00:00","Farnborough","M"
197739,"Judith BUNTING","Judith","BUNTING","https://www.europarl.europa.eu/mepphoto/197739.jpg",FALSE,"1960-11-27T00:00:00","Peterborough","F"
197440,"Delara BURKHARDT","Delara","BURKHARDT","https://www.europarl.europa.eu/mepphoto/197440.jpg",TRUE,"1992-11-03T00:00:00",NA,"F"
197434,"Martin BUSCHMANN","Martin","BUSCHMANN","https://www.europarl.europa.eu/mepphoto/197434.jpg",TRUE,"1970-04-17T00:00:00","Bruxelles","M"
197829,"Jorge BUXADÉ VILLALBA","Jorge","BUXADÉ VILLALBA","https://www.europarl.europa.eu/mepphoto/197829.jpg",TRUE,"1975-06-16T00:00:00","BARCELONA","M"
197617,"Carlo CALENDA","Carlo","CALENDA","https://www.europarl.europa.eu/mepphoto/197617.jpg",FALSE,"1973-04-09T00:00:00","Roma","M"
35016,"Marco CAMPOMENOSI","Marco","CAMPOMENOSI","https://www.europarl.europa.eu/mepphoto/35016.jpg",TRUE,"1975-09-02T00:00:00","GENOVA","M"
126644,"Jordi CAÑAS","Jordi","CAÑAS","https://www.europarl.europa.eu/mepphoto/126644.jpg",TRUE,"1969-12-12T00:00:00","Barcelona","M"
197574,"Damien CARÊME","Damien","CARÊME","https://www.europarl.europa.eu/mepphoto/197574.jpg",TRUE,"1960-11-16T00:00:00","Joeuf","M"
197797,"Andrea CAROPPO","Andrea","CAROPPO","https://www.europarl.europa.eu/mepphoto/197797.jpg",FALSE,"1979-06-26T00:00:00","Poggiardo","M"
197796,"Massimo CASANOVA","Massimo","CASANOVA","https://www.europarl.europa.eu/mepphoto/197796.jpg",TRUE,"1970-08-31T00:00:00","Bologna","M"
86793,"Anna CAVAZZINI","Anna","CAVAZZINI","https://www.europarl.europa.eu/mepphoto/86793.jpg",TRUE,"1982-12-12T00:00:00","Schlüchtern","F"
197786,"Susanna CECCARDI","Susanna","CECCARDI","https://www.europarl.europa.eu/mepphoto/197786.jpg",TRUE,"1987-03-19T00:00:00","Pisa","F"
197641,"Sara CERDAS","Sara","CERDAS","https://www.europarl.europa.eu/mepphoto/197641.jpg",TRUE,"1989-03-23T00:00:00",NA,"F"
197505,"Catherine CHABAUD","Catherine","CHABAUD","https://www.europarl.europa.eu/mepphoto/197505.jpg",TRUE,"1962-11-29T00:00:00","Bron","F"
197529,"Leila CHAIBI","Leila","CHAIBI","https://www.europarl.europa.eu/mepphoto/197529.jpg",TRUE,"1982-10-05T00:00:00","Dijon","F"
197782,"Mohammed CHAHIM","Mohammed","CHAHIM","https://www.europarl.europa.eu/mepphoto/197782.jpg",TRUE,"1985-04-18T00:00:00","Fes","M"
197463,"Olivier CHASTEL","Olivier","CHASTEL","https://www.europarl.europa.eu/mepphoto/197463.jpg",TRUE,"1964-11-22T00:00:00","Liège","M"
197714,"Ellie CHOWNS","Ellie","CHOWNS","https://www.europarl.europa.eu/mepphoto/197714.jpg",FALSE,"1975-03-07T00:00:00","Chertsey","F"
197558,"Asger CHRISTENSEN","Asger","CHRISTENSEN","https://www.europarl.europa.eu/mepphoto/197558.jpg",TRUE,"1958-01-08T00:00:00","Tarm","M"
197507,"Włodzimierz CIMOSZEWICZ","Włodzimierz","CIMOSZEWICZ","https://www.europarl.europa.eu/mepphoto/197507.jpg",TRUE,"1950-09-13T00:00:00","Warszawa","M"
197631,"Dacian CIOLOŞ","Dacian","CIOLOŞ","https://www.europarl.europa.eu/mepphoto/197631.jpg",TRUE,"1969-07-27T00:00:00","Zalău","M"
197657,"Tudor CIUHODARU","Tudor","CIUHODARU","https://www.europarl.europa.eu/mepphoto/197657.jpg",TRUE,"1969-01-16T00:00:00","Bacau","M"
197761,"Miroslav ČÍŽ","Miroslav","ČÍŽ","https://www.europarl.europa.eu/mepphoto/197761.jpg",FALSE,"1954-02-11T00:00:00",NA,"M"
197536,"Nathalie COLIN-OESTERLÉ","Nathalie","COLIN-OESTERLÉ","https://www.europarl.europa.eu/mepphoto/197536.jpg",TRUE,"1965-05-05T00:00:00","Ollioules","F"
197683,"Gilbert COLLARD","Gilbert","COLLARD","https://www.europarl.europa.eu/mepphoto/197683.jpg",TRUE,"1948-02-03T00:00:00","Marseille","M"
197616,"Rosanna CONTE","Rosanna","CONTE","https://www.europarl.europa.eu/mepphoto/197616.jpg",TRUE,"1968-04-17T00:00:00","Portogruaro","F"
197503,"David CORMAND","David","CORMAND","https://www.europarl.europa.eu/mepphoto/197503.jpg",TRUE,"1974-11-30T00:00:00",NA,"M"
197588,"Katalin CSEH","Katalin","CSEH","https://www.europarl.europa.eu/mepphoto/197588.jpg",TRUE,"1988-06-29T00:00:00","Montréal","F"
197654,"Ciarán CUFFE","Ciarán","CUFFE","https://www.europarl.europa.eu/mepphoto/197654.jpg",TRUE,"1963-04-03T00:00:00","Dublin","M"
197394,"Josianne CUTAJAR","Josianne","CUTAJAR","https://www.europarl.europa.eu/mepphoto/197394.jpg",TRUE,"1989-12-27T00:00:00","Victoria","F"
197731,"Clare DALY","Clare","DALY","https://www.europarl.europa.eu/mepphoto/197731.jpg",TRUE,"1968-04-11T00:00:00","Dublin","F"
38542,"Johan DANIELSSON","Johan","DANIELSSON","https://www.europarl.europa.eu/mepphoto/38542.jpg",FALSE,"1982-06-30T00:00:00","Borlange","M"
197608,"Gianantonio DA RE","Gianantonio","DA RE","https://www.europarl.europa.eu/mepphoto/197608.jpg",TRUE,"1953-09-06T00:00:00","Cappella Maggiore","M"
197760,"Martin Edward DAUBNEY","Martin Edward","DAUBNEY","https://www.europarl.europa.eu/mepphoto/197760.jpg",FALSE,"1970-06-22T00:00:00","Nottingham","M"
197556,"Ivan DAVID","Ivan","DAVID","https://www.europarl.europa.eu/mepphoto/197556.jpg",TRUE,"1952-09-24T00:00:00",NA,"M"
197504,"Jérémy DECERLE","Jérémy","DECERLE","https://www.europarl.europa.eu/mepphoto/197504.jpg",TRUE,"1984-07-01T00:00:00","Saint-Remy","M"
197531,"Gwendoline DELBOS-CORFIELD","Gwendoline","DELBOS-CORFIELD","https://www.europarl.europa.eu/mepphoto/197531.jpg",TRUE,"1977-03-08T00:00:00",NA,"F"
197736,"Belinda DE LUCY","Belinda","DE LUCY","https://www.europarl.europa.eu/mepphoto/197736.jpg",FALSE,"1976-10-15T00:00:00","Sheffield","F"
197472,"Filip DE MAN","Filip","DE MAN","https://www.europarl.europa.eu/mepphoto/197472.jpg",TRUE,"1955-11-11T00:00:00",NA,"M"
197468,"Özlem DEMIREL","Özlem","DEMIREL","https://www.europarl.europa.eu/mepphoto/197468.jpg",TRUE,"1984-03-10T00:00:00","Malatya","F"
197453,"Anna DEPARNAY-GRUNENBERG","Anna","DEPARNAY-GRUNENBERG","https://www.europarl.europa.eu/mepphoto/197453.jpg",TRUE,"1976-06-05T00:00:00","Berlin","F"
197471,"Petra DE SUTTER","Petra","DE SUTTER","https://www.europarl.europa.eu/mepphoto/197471.jpg",FALSE,"1963-06-10T00:00:00","Oudenaarde","F"
197693,"Dinesh DHAMIJA","Dinesh","DHAMIJA","https://www.europarl.europa.eu/mepphoto/197693.jpg",FALSE,"1950-03-28T00:00:00","Canberra","M"
197640,"André Jorge DIONÍSIO BRADFORD","André Jorge","DIONÍSIO BRADFORD","https://www.europarl.europa.eu/mepphoto/197640.jpg",FALSE,"1970-11-30T00:00:00","Ponta Delgada","M"
197579,"Klára DOBREV","Klára","DOBREV","https://www.europarl.europa.eu/mepphoto/197579.jpg",TRUE,"1972-02-02T00:00:00","Sofia","F"
197473,"Christian DOLESCHAL","Christian","DOLESCHAL","https://www.europarl.europa.eu/mepphoto/197473.jpg",TRUE,"1988-04-27T00:00:00","Kemnath","M"
197595,"Anna Júlia DONÁTH","Anna Júlia","DONÁTH","https://www.europarl.europa.eu/mepphoto/197595.jpg",TRUE,"1987-04-06T00:00:00","Magyarország","F"
197822,"Francesca DONATO","Francesca","DONATO","https://www.europarl.europa.eu/mepphoto/197822.jpg",TRUE,"1969-08-25T00:00:00","Ancona","F"
197613,"Gina DOWDING","Gina","DOWDING","https://www.europarl.europa.eu/mepphoto/197613.jpg",FALSE,"1962-07-15T00:00:00","London","F"
197614,"Marco DREOSTO","Marco","DREOSTO","https://www.europarl.europa.eu/mepphoto/197614.jpg",FALSE,"1969-03-18T00:00:00","SPILIMBERGO","M"
197510,"Jarosław DUDA","Jarosław","DUDA","https://www.europarl.europa.eu/mepphoto/197510.jpg",TRUE,"1964-04-29T00:00:00","Wroclaw","M"
99945,"Lena DÜPONT","Lena","DÜPONT","https://www.europarl.europa.eu/mepphoto/99945.jpg",TRUE,"1986-04-30T00:00:00","Dortmund","F"
198329,"Estrella DURÁ FERRANDIS","Estrella","DURÁ FERRANDIS","https://www.europarl.europa.eu/mepphoto/198329.jpg",TRUE,"1963-09-22T00:00:00","Puçol","F"
197766,"Lucia ĎURIŠ NICHOLSONOVÁ","Lucia","ĎURIŠ NICHOLSONOVÁ","https://www.europarl.europa.eu/mepphoto/197766.jpg",TRUE,"1976-11-28T00:00:00","Bratislava","F"
197643,"Karoline EDTSTADLER","Karoline","EDTSTADLER","https://www.europarl.europa.eu/mepphoto/197643.jpg",FALSE,"1981-03-28T00:00:00","Salzburg","F"
197803,"Andrew ENGLAND KERR","Andrew","ENGLAND KERR","https://www.europarl.europa.eu/mepphoto/197803.jpg",FALSE,"1958-09-23T00:00:00","Birmingham","M"
197430,"Engin EROGLU","Engin","EROGLU","https://www.europarl.europa.eu/mepphoto/197430.jpg",TRUE,"1982-02-12T00:00:00","Schwalmstadt","M"
197535,"Agnès EVREN","Agnès","EVREN","https://www.europarl.europa.eu/mepphoto/197535.jpg",FALSE,"1970-12-27T00:00:00","Paris","F"
197649,"Gheorghe FALCĂ","Gheorghe","FALCĂ","https://www.europarl.europa.eu/mepphoto/197649.jpg",TRUE,"1967-01-22T00:00:00","Brad","M"
197589,"Laurence FARRENG","Laurence","FARRENG","https://www.europarl.europa.eu/mepphoto/197589.jpg",TRUE,"1966-09-06T00:00:00","Nimes","F"
197480,"Nicolaus FEST","Nicolaus","FEST","https://www.europarl.europa.eu/mepphoto/197480.jpg",TRUE,"1962-07-01T00:00:00","Berlin","M"
197607,"Pietro FIOCCHI","Pietro","FIOCCHI","https://www.europarl.europa.eu/mepphoto/197607.jpg",TRUE,"1964-05-22T00:00:00","Milano","M"
197720,"Frances FITZGERALD","Frances","FITZGERALD","https://www.europarl.europa.eu/mepphoto/197720.jpg",TRUE,"1950-08-07T00:00:00","Limerick","F"
197419,"Valter FLEGO","Valter","FLEGO","https://www.europarl.europa.eu/mepphoto/197419.jpg",TRUE,"1972-08-15T00:00:00","Koper","M"
197703,"Lance FORMAN","Lance","FORMAN","https://www.europarl.europa.eu/mepphoto/197703.jpg",FALSE,"1962-10-13T00:00:00","London","M"
197414,"Loucas FOURLAS","Loucas","FOURLAS","https://www.europarl.europa.eu/mepphoto/197414.jpg",TRUE,"1969-08-21T00:00:00","Lemesos","M"
197708,"Claire FOX","Claire","FOX","https://www.europarl.europa.eu/mepphoto/197708.jpg",FALSE,"1960-06-05T00:00:00","Manchester","F"
197513,"Tomasz FRANKOWSKI","Tomasz","FRANKOWSKI","https://www.europarl.europa.eu/mepphoto/197513.jpg",TRUE,"1974-08-16T00:00:00","Białystok","M"
197455,"Cindy FRANSSEN","Cindy","FRANSSEN","https://www.europarl.europa.eu/mepphoto/197455.jpg",TRUE,"1976-01-30T00:00:00","Oudenaarde","F"
106936,"Daniel FREUND","Daniel","FREUND","https://www.europarl.europa.eu/mepphoto/106936.jpg",TRUE,"1984-10-14T00:00:00","Aachen","M"
197391,"Heléne FRITZON","Heléne","FRITZON","https://www.europarl.europa.eu/mepphoto/197391.jpg",TRUE,"1960-09-29T00:00:00","Kristianstad","F"
101585,"Niels FUGLSANG","Niels","FUGLSANG","https://www.europarl.europa.eu/mepphoto/101585.jpg",TRUE,"1985-06-29T00:00:00","Kobenhavn","M"
197795,"Mario FURORE","Mario","FURORE","https://www.europarl.europa.eu/mepphoto/197795.jpg",TRUE,"1988-12-25T00:00:00","FOGGIA","M"
197555,"Søren GADE","Søren","GADE","https://www.europarl.europa.eu/mepphoto/197555.jpg",FALSE,"1963-01-27T00:00:00","Holstebro","M"
197702,"Lina GÁLVEZ MUÑOZ","Lina","GÁLVEZ MUÑOZ","https://www.europarl.europa.eu/mepphoto/197702.jpg",TRUE,"1969-09-13T00:00:00","Sevilla","F"
197632,"Claudia GAMON","Claudia","GAMON","https://www.europarl.europa.eu/mepphoto/197632.jpg",TRUE,"1988-12-23T00:00:00","Feldkirch","F"
197582,"Gianna GANCIA","Gianna","GANCIA","https://www.europarl.europa.eu/mepphoto/197582.jpg",TRUE,"1972-12-31T00:00:00","Bra","F"
197717,"Ibán GARCÍA DEL BLANCO","Ibán","GARCÍA DEL BLANCO","https://www.europarl.europa.eu/mepphoto/197717.jpg",TRUE,"1977-02-08T00:00:00","Leon","M"
197742,"Isabel GARCÍA MUÑOZ","Isabel","GARCÍA MUÑOZ","https://www.europarl.europa.eu/mepphoto/197742.jpg",TRUE,"1977-03-03T00:00:00","Zaragoza","F"
197554,"Luis GARICANO","Luis","GARICANO","https://www.europarl.europa.eu/mepphoto/197554.jpg",FALSE,"1967-04-10T00:00:00","Valladolid","M"
197628,"Jean-Paul GARRAUD","Jean-Paul","GARRAUD","https://www.europarl.europa.eu/mepphoto/197628.jpg",TRUE,"1956-02-27T00:00:00","Toulouse","M"
183916,"Alexandra GEESE","Alexandra","GEESE","https://www.europarl.europa.eu/mepphoto/183916.jpg",TRUE,"1968-07-01T00:00:00",NA,"F"
197794,"Chiara GEMMA","Chiara","GEMMA","https://www.europarl.europa.eu/mepphoto/197794.jpg",TRUE,"1968-09-20T00:00:00","Brindisi","F"
197416,"Giorgos GEORGIOU","Giorgos","GEORGIOU","https://www.europarl.europa.eu/mepphoto/197416.jpg",TRUE,"1963-04-09T00:00:00","Nicosia","M"
197819,"Alexis GEORGOULIS","Alexis","GEORGOULIS","https://www.europarl.europa.eu/mepphoto/197819.jpg",TRUE,"1974-10-06T00:00:00","Larisa","M"
197436,"Helmut GEUKING","Helmut","GEUKING","https://www.europarl.europa.eu/mepphoto/197436.jpg",FALSE,"1964-01-16T00:00:00","Coesfeld","M"
197661,"Cristian GHINEA","Cristian","GHINEA","https://www.europarl.europa.eu/mepphoto/197661.jpg",FALSE,"1977-07-20T00:00:00",NA,"M"
197804,"Dino GIARRUSSO","Dino","GIARRUSSO","https://www.europarl.europa.eu/mepphoto/197804.jpg",TRUE,"1974-09-11T00:00:00",NA,"M"
197600,"Barbara Ann GIBSON","Barbara Ann","GIBSON","https://www.europarl.europa.eu/mepphoto/197600.jpg",FALSE,"1962-08-25T00:00:00","Oklahoma","F"
197751,"James Alexander GLANCY","James Alexander","GLANCY","https://www.europarl.europa.eu/mepphoto/197751.jpg",FALSE,"1982-08-25T00:00:00","REDHILL","M"
197443,"Andreas GLÜCK","Andreas","GLÜCK","https://www.europarl.europa.eu/mepphoto/197443.jpg",TRUE,"1975-03-08T00:00:00",NA,"M"
197694,"Raphaël GLUCKSMANN","Raphaël","GLUCKSMANN","https://www.europarl.europa.eu/mepphoto/197694.jpg",TRUE,"1979-10-15T00:00:00","Boulogne-Billancourt","M"
197728,"Mónica Silvana GONZÁLEZ","Mónica Silvana","GONZÁLEZ","https://www.europarl.europa.eu/mepphoto/197728.jpg",TRUE,"1976-02-12T00:00:00","BUENOS AIRES","F"
197718,"Nicolás GONZÁLEZ CASARES","Nicolás","GONZÁLEZ CASARES","https://www.europarl.europa.eu/mepphoto/197718.jpg",TRUE,"1972-07-20T00:00:00","A CORUNA","M"
197799,"Valentino GRANT","Valentino","GRANT","https://www.europarl.europa.eu/mepphoto/197799.jpg",TRUE,"1964-04-21T00:00:00",NA,"M"
197549,"Markéta GREGOROVÁ","Markéta","GREGOROVÁ","https://www.europarl.europa.eu/mepphoto/197549.jpg",TRUE,"1993-01-14T00:00:00","Most","F"
94649,"Catherine GRISET","Catherine","GRISET","https://www.europarl.europa.eu/mepphoto/94649.jpg",TRUE,"1972-08-20T00:00:00",NA,"F"
197557,"Christophe GRUDLER","Christophe","GRUDLER","https://www.europarl.europa.eu/mepphoto/197557.jpg",TRUE,"1965-04-09T00:00:00","BELFORT","M"
197452,"Klemen GROŠELJ","Klemen","GROŠELJ","https://www.europarl.europa.eu/mepphoto/197452.jpg",TRUE,"1976-03-08T00:00:00","Kranj","M"
197618,"Elisabetta GUALMINI","Elisabetta","GUALMINI","https://www.europarl.europa.eu/mepphoto/197618.jpg",TRUE,"1968-05-17T00:00:00","Modena","F"
197645,"Francisco GUERREIRO","Francisco","GUERREIRO","https://www.europarl.europa.eu/mepphoto/197645.jpg",TRUE,"1984-09-12T00:00:00","Santiago do Cacém","M"
197543,"Bernard GUETTA","Bernard","GUETTA","https://www.europarl.europa.eu/mepphoto/197543.jpg",TRUE,"1951-01-28T00:00:00","Boulogne-Billancourt","M"
88715,"José GUSMÃO","José","GUSMÃO","https://www.europarl.europa.eu/mepphoto/88715.jpg",TRUE,"1976-07-20T00:00:00","Lisboa","M"
198063,"Márton GYÖNGYÖSI","Márton","GYÖNGYÖSI","https://www.europarl.europa.eu/mepphoto/198063.jpg",TRUE,"1977-06-08T00:00:00","Kecskemét","M"
197642,"Ben HABIB","Ben","HABIB","https://www.europarl.europa.eu/mepphoto/197642.jpg",FALSE,"1965-06-07T00:00:00","Karachi","M"
197457,"Henrike HAHN","Henrike","HAHN","https://www.europarl.europa.eu/mepphoto/197457.jpg",TRUE,"1970-09-04T00:00:00","Munchen","F"
197444,"Svenja HAHN","Svenja","HAHN","https://www.europarl.europa.eu/mepphoto/197444.jpg",TRUE,"1989-07-25T00:00:00","Hamburg","F"
198176,"Roman HAIDER","Roman","HAIDER","https://www.europarl.europa.eu/mepphoto/198176.jpg",TRUE,"1967-04-13T00:00:00","Grieskirchen","M"
197514,"Andrzej HALICKI","Andrzej","HALICKI","https://www.europarl.europa.eu/mepphoto/197514.jpg",TRUE,"1961-11-26T00:00:00","Warszawa","M"
197596,"Teuvo HAKKARAINEN","Teuvo","HAKKARAINEN","https://www.europarl.europa.eu/mepphoto/197596.jpg",TRUE,"1960-04-12T00:00:00","Viitasaari","M"
197809,"Lucy Elizabeth HARRIS","Lucy Elizabeth","HARRIS","https://www.europarl.europa.eu/mepphoto/197809.jpg",FALSE,"1990-10-19T00:00:00","Ipswich","F"
