"UserID","full","sur","family","Photo","active","date","place","Gender","Education (qualifications and diplomas)"
202112,"Gheorghe-Vlad NISTOR","Gheorghe-Vlad","NISTOR","https://www.europarl.europa.eu/mepphoto/202112.jpg",TRUE,"1954-07-25T00:00:00","București","M","1969-1973 : ‘Mircea cel Bătrân’ High School, Constanța, Romania, 1974-1978 : B.A., Faculty of History, University of Bucharest, Romania, 1993-1993 : Ph.D. in History, University of Bucharest on: ‘Continuitate și discontinuitate urbană: problemele romanității britanice, secolele al IV-lea - al VI-lea’ (Urban continuity and discontinuity - problems in Roman Britain, 4th to the 6th centuries AD.), 1994-1994 : 1994 Postgraduate Certificate in British Cultural Studies, The University of Warwick, U.K."
202073,"Marc ANGEL","Marc","ANGEL","https://www.europarl.europa.eu/mepphoto/202073.jpg",TRUE,"1963-03-12T00:00:00","Luxembourg-Ville","M","1988-1990 : Diploma in Tourism-Economy – Vienna University of Economics and Business, 1984-1988 : Diploma in German, French and English Translation (Mag. Phil.) – University of Vienna"
202352,"Antoni COMÍN I OLIVERES","Antoni","COMÍN I OLIVERES","https://www.europarl.europa.eu/mepphoto/202352.jpg",TRUE,"1971-03-07T00:00:00","Barcelona","M","15/09/1990-22/06/1995 : Philosophy and Politics at Universitat Autònoma de Barcelona, 01/02/1996-30/07/1996 : Robert Schuman Trainee in Luxembourg"
202351,"Carles PUIGDEMONT I CASAMAJÓ","Carles","PUIGDEMONT I CASAMAJÓ","https://www.europarl.europa.eu/mepphoto/202351.jpg",TRUE,NA,NA,"M","Studied Filologia Catalana (Catalan philology) at the University of Girona"
204371,"Heather ANDERSON","Heather","ANDERSON","https://www.europarl.europa.eu/mepphoto/204371.jpg",FALSE,"1959-01-31T00:00:00","Dundee",NA,""
204368,"Christian SAGARTZ","Christian","SAGARTZ","https://www.europarl.europa.eu/mepphoto/204368.jpg",TRUE,"1981-01-16T00:00:00",NA,"M","2000-2012 : Master’s degree in political consultancy (individual study programme) at the University of Vienna, 2006-2010 : Bachelor’s degree in politics at the University of Vienna, 1991-1999 : Attended the Eisenstadt diocesan grammar school (passed exams granting access to higher education), 1987-1991 : Attended primary school in Pöttsching"
204332,"Barry ANDREWS","Barry","ANDREWS","https://www.europarl.europa.eu/mepphoto/204332.jpg",TRUE,"1967-05-16T00:00:00","Dublin","M",""
204335,"Alviina ALAMETSÄ","Alviina","ALAMETSÄ","https://www.europarl.europa.eu/mepphoto/204335.jpg",TRUE,"1992-09-29T00:00:00",NA,"F","2014 : Bachelor of Social Sciences, Helsinki University (Major in World Politics and minor in International Law), 2011 : Secondary education, Jokela High School"
204416,"Ilana CICUREL","Ilana","CICUREL","https://www.europarl.europa.eu/mepphoto/204416.jpg",TRUE,"1972-02-08T00:00:00","Paris","F","2016 : Sciences Po Paris - Executive Master’s degree in ‘Trajectoires dirigeants’ (“Leaders’ Pathways”), 2005 : Panthéon - Sorbonne University (Paris I) - Doctorate in law, supervised by G. Viney, on ‘Freedom of criticism in France and the USA’, 1997-1998 : Harvard Law School - Fulbright Scholar - Lurcy Fellow, 1996 : French Bar Association - Certificate of aptitude to practise as a lawyer, 1995 : Panthéon - Sorbonne University (Paris I) - DEA (Master of Advanced Study) in Private Law, 1991 : University of Paris Nanterre - Bachelor's degree in philosophy, 1988-1990 : Lycée Fénelon, Paris - Hypokhâgne and khâgne (post-Baccalaureate diplomas in literature)"
204414,"Margarita DE LA PISA CARRIÓN","Margarita","DE LA PISA CARRIÓN","https://www.europarl.europa.eu/mepphoto/204414.jpg",TRUE,"1975-09-19T00:00:00","Madrid","F",""
204333,"Salvatore DE MEO","Salvatore","DE MEO","https://www.europarl.europa.eu/mepphoto/204333.jpg",TRUE,"1971-10-27T00:00:00","Fondi","M","1990 : Secondary school-leaving certificate in classical subjects at the P. Gobetti secondary school in Fondi, 1995 : Degree in law from La Sapienza University in Rome"
204420,"Claude GRUFFAT","Claude","GRUFFAT","https://www.europarl.europa.eu/mepphoto/204420.jpg",TRUE,"1957-09-13T00:00:00","Rumilly","M",""
204419,"Sandro GOZI","Sandro","GOZI","https://www.europarl.europa.eu/mepphoto/204419.jpg",TRUE,"1968-03-25T00:00:00","Sogliano al Rubicone","M","1968-1992 : University of Bologna, 1987-1989 : University of Paris V – Sorbonne, 1993-1995 : ‘Sciences Po’ – Paris Institute of Political Studies, 1995-1995 : University of Bologna, 1997-1997 : ULB – Brussels"
204336,"Miriam LEXMANN","Miriam","LEXMANN","https://www.europarl.europa.eu/mepphoto/204336.jpg",TRUE,"1972-12-02T00:00:00","Bratislava","F",""
204421,"Jean-Lin LACAPELLE","Jean-Lin","LACAPELLE","https://www.europarl.europa.eu/mepphoto/204421.jpg",TRUE,"1967-04-17T00:00:00","Lyon","M",""
112747,"Romana JERKOVIĆ","Romana","JERKOVIĆ","https://www.europarl.europa.eu/mepphoto/112747.jpg",TRUE,"1964-11-28T00:00:00","Split","F",""
204418,"Nora MEBAREK","Nora","MEBAREK","https://www.europarl.europa.eu/mepphoto/204418.jpg",TRUE,"1972-07-22T00:00:00","Port-Saint-Louis-du-Rhône","F",""
204443,"Clara PONSATÍ OBIOLS","Clara","PONSATÍ OBIOLS","https://www.europarl.europa.eu/mepphoto/204443.jpg",TRUE,"1957-03-19T00:00:00","Barcelona","F","1982-1988 : University of Minnesota – Ph.D. Economics, 1980-1982 : Universitat Autònoma de Barcelona – Master in Economics, 1975-1980 : Universitat Autònoma de Barcelona – Llicenciada en Economia"
204413,"Marcos ROS SEMPERE","Marcos","ROS SEMPERE","https://www.europarl.europa.eu/mepphoto/204413.jpg",TRUE,"1974-03-24T00:00:00",NA,"M",""
204334,"Vincenzo SOFO","Vincenzo","SOFO","https://www.europarl.europa.eu/mepphoto/204334.jpg",TRUE,"1986-12-18T00:00:00",NA,"M",""
204331,"Linea SØGAARD-LIDELL","Linea","SØGAARD-LIDELL","https://www.europarl.europa.eu/mepphoto/204331.jpg",FALSE,"1987-03-30T00:00:00",NA,"F",""
204346,"Dominik TARCZYŃSKI","Dominik","TARCZYŃSKI","https://www.europarl.europa.eu/mepphoto/204346.jpg",TRUE,NA,NA,"M",""
204449,"Riho TERRAS","Riho","TERRAS","https://www.europarl.europa.eu/mepphoto/204449.jpg",TRUE,"1967-04-17T00:00:00","Kohtla-Järve","M",""
204400,"Adrián VÁZQUEZ LÁZARA","Adrián","VÁZQUEZ LÁZARA","https://www.europarl.europa.eu/mepphoto/204400.jpg",TRUE,"1982-05-05T00:00:00","Madrid","M",""
197780,"Bart GROOTHUIS","Bart","GROOTHUIS","https://www.europarl.europa.eu/mepphoto/197780.jpg",TRUE,"1981-01-01T00:00:00",NA,"M",""
204733,"Dorien ROOKMAKER","Dorien","ROOKMAKER","https://www.europarl.europa.eu/mepphoto/204733.jpg",TRUE,"1964-07-30T00:00:00",NA,"M",""
205452,"Chris MACMANUS","Chris","MACMANUS","https://www.europarl.europa.eu/mepphoto/205452.jpg",TRUE,"1973-03-13T00:00:00","London","M",""
206158,"Manuela RIPA","Manuela","RIPA","https://www.europarl.europa.eu/mepphoto/206158.jpg",TRUE,NA,NA,"F","2002 : Passed the first state legal examination at the University of the Saarland, 2005 : Passed the second state legal examination in North Rhine-Westphalia"
208722,"Sara MATTHIEU","Sara","MATTHIEU","https://www.europarl.europa.eu/mepphoto/208722.jpg",TRUE,"1981-05-21T00:00:00","Aalst","F",""
209091,"Cyrus ENGERER","Cyrus","ENGERER","https://www.europarl.europa.eu/mepphoto/209091.jpg",TRUE,"1981-09-28T00:00:00","Pietà","M","11/09/2007-30/06/2008 : College of Europe (Bruges, Belgium), 01/10/2004-30/06/2007 : University of Malta"
209140,"Vlad GHEORGHE","Vlad","GHEORGHE","https://www.europarl.europa.eu/mepphoto/209140.jpg",TRUE,"1985-02-22T00:00:00","București","M","2000-2004 : Secondary school leaving certificate – ‘Miguel de Cervantes Saavedra’ Bilingual Secondary School, Bucharest, 2004-2008 : Bachelor’s degree – Faculty of Law, Romanian-American University, Bucharest, 2016-2017 : Master’s degree in tax law (no dissertation) – Faculty of Law, University of Bucharest, Bucharest, 2016 : FIDIC Basic Certificate, Romanian Association of Consulting Engineers"
209896,"Colm MARKEY","Colm","MARKEY","https://www.europarl.europa.eu/mepphoto/209896.jpg",TRUE,"1972-01-03T00:00:00","Drogheda","M",""
214839,"Emma WIESNER","Emma","WIESNER","https://www.europarl.europa.eu/mepphoto/214839.jpg",TRUE,"1992-11-11T00:00:00","Västerås","F","2011-2017 : Master’s Degree in Science, Energy Systems Engineering, Uppsala University, 2017 : Master’s Thesis in Engineering, ÅF Industry and Mälarenergi AB"
213330,"Ernő SCHALLER-BAROSS","Ernő","SCHALLER-BAROSS","https://www.europarl.europa.eu/mepphoto/213330.jpg",TRUE,NA,NA,"M","2005-2010 : Studies in Law, Faculty of Law, Károli Gáspár University of the Reformed Church"
212855,"Alin MITUȚA","Alin","MITUȚA","https://www.europarl.europa.eu/mepphoto/212855.jpg",TRUE,"1984-05-24T00:00:00","Novaci","M","10/2007-07/2009 : Master’s degree – Paris Institute of Political Studies (Sciences Po), 10/2006-07/2007 : Erasmus and Bachelor’s degree (License 3) – Paris Nanterre University, 10/2003-07/2007 : Degree – Romanian National School of Political and Administrative Studies (SNSPA)"
218349,"Michiel HOOGEVEEN","Michiel","HOOGEVEEN","https://www.europarl.europa.eu/mepphoto/218349.jpg",TRUE,NA,NA,"M",""
218347,"Thijs REUTEN","Thijs","REUTEN","https://www.europarl.europa.eu/mepphoto/218347.jpg",TRUE,NA,NA,"M",""
221463,"Ladislav ILČIĆ","Ladislav","ILČIĆ","https://www.europarl.europa.eu/mepphoto/221463.jpg",TRUE,"1970-08-04T00:00:00",NA,"M",""
226260,"Karolin BRAUNSBERGER-REINHOLD","Karolin","BRAUNSBERGER-REINHOLD","https://www.europarl.europa.eu/mepphoto/226260.jpg",TRUE,"1986-11-03T00:00:00","Wolfen","F","04/2015-08/2018 : Studied business vocational education and training and vocational education and training management (MSc.), Otto von Guericke University, Magdeburg, specialising in organisational and personnel development, 10/2011-03/2015 : Studied educational science (BA), Otto von Guericke University, Magdeburg, specialising in vocational education and training, 10/2008-09/2009 : Studied business administration (BA), Otto von Guericke University, Magdeburg, 08/2006-07/2008 : Training as a tax clerk, Steuerberatungsgesellschaft Born mbH (agricultural accounting office), 09/1999-06/2006 : ‘Europaschule’ High School, Gommern"
228604,"Ilan DE BASSO","Ilan","DE BASSO","https://www.europarl.europa.eu/mepphoto/228604.jpg",TRUE,NA,NA,"M",""
228286,"Karsten LUCKE","Karsten","LUCKE","https://www.europarl.europa.eu/mepphoto/228286.jpg",TRUE,"1974-12-29T00:00:00","Kiel","M","1994 : High school leaving certificate, Kiel-Friedrichsort, 1994-2002 : Kiel University; read political science, mediaeval and modern history, and sociology; Europe-focused Erasmus placement at Coventry University (United Kingdom)"
229352,"Malte GALLÉE","Malte","GALLÉE","https://www.europarl.europa.eu/mepphoto/229352.jpg",FALSE,"1993-09-05T00:00:00","Schwäbisch Gmünd","M","10/2014-09/2020 : Philosophy & Economics, BA., University of Bayreuth, 09/2009-02/2010 : Lycée Paul Langevin, La Seyne-sur-Mer (France), 09/2000-06/2013 : Heidenheim Waldorf School"
229519,"Catharina RINZEMA","Catharina","RINZEMA","https://www.europarl.europa.eu/mepphoto/229519.jpg",TRUE,"1985-07-04T00:00:00","Soest","F",""
229839,"René REPASI","René","REPASI","https://www.europarl.europa.eu/mepphoto/229839.jpg",TRUE,"1979-11-08T00:00:00","Karlsruhe","M","2016 : Doctorate (Ruprecht Karl University of Heidelberg), 2008 : Second-level state law examination, 2006 : First-level state law examination"
230085,"Camilla LAURETI","Camilla","LAURETI","https://www.europarl.europa.eu/mepphoto/230085.jpg",TRUE,"1975-05-20T00:00:00","Roma","F","1989-1994 : ‘Goffredo Mameli’ state secondary school, Degree in contemporary history – Faculty of Literature and Philosophy, La Sapienza University of Rome"
233862,"Matjaž NEMEC","Matjaž","NEMEC","https://www.europarl.europa.eu/mepphoto/233862.jpg",TRUE,"1980-04-10T00:00:00",NA,"M","2017 Masters in International Business and Sustainable Development, International Business School Ljubljana (IBS-Ljubljana), 2013 Bachelors in International Business, International Business School (IBS-Ljubljana)"
234344,"Max ORVILLE","Max","ORVILLE","https://www.europarl.europa.eu/mepphoto/234344.jpg",TRUE,"1962-06-19T00:00:00",NA,"M","1998-1999 : Bachelor’s in Public Administration – University of the French West Indies and Guyana, 2002-2003 : Master’s in Public Administration – University of the French West Indies and Guyana, 2008-2009 : Master’s in Humanities with a research focus, Faculty of Educational Science – University of the French West Indies and Guyana"
236051,"Eric MINARDI","Eric","MINARDI","https://www.europarl.europa.eu/mepphoto/236051.jpg",TRUE,"1956-03-18T00:00:00","Toulon","M",""
236052,"Patricia CHAGNON","Patricia","CHAGNON","https://www.europarl.europa.eu/mepphoto/236052.jpg",TRUE,"1963-11-20T00:00:00","Eindhoven","F",""
236053,"Marina MESURE","Marina","MESURE","https://www.europarl.europa.eu/mepphoto/236053.jpg",TRUE,"1989-07-12T00:00:00","Marseille","F",""
236050,"Marie DAUCHY","Marie","DAUCHY","https://www.europarl.europa.eu/mepphoto/236050.jpg",TRUE,"1987-02-05T00:00:00","Calais","F",""
