"mep_id","CRE","WDECL","COMPARL","REPORT","REPORT_SHADOW","COMPARL_SHADOW","MOTION","OQ","WEXP","WQ","MINT","IMOTION","PRUNACT"
125049,1116,6,0,1,0,0,86,18,1103,306,1,1,0
125050,681,6,2,3,0,0,113,16,841,214,1,0,0
125051,133,4,1,0,0,0,57,19,7,182,1,1,0
125052,160,2,0,0,0,0,102,5,0,71,0,0,0
125053,74,12,3,0,0,0,61,5,0,169,0,0,0
125061,0,6,0,0,0,0,0,0,734,0,0,0,0
125062,9,0,0,0,0,0,12,0,0,23,0,0,0
125069,2540,1,3,3,0,0,121,3,960,165,0,0,0
125070,0,2,0,0,0,0,0,0,1235,0,0,0,0
125071,1213,3,0,0,0,0,1,8,1128,250,1,0,0
125072,1154,7,0,0,0,0,0,1,1129,183,0,0,0
125090,306,0,0,0,0,0,0,0,254,122,0,2,0
125091,115,3,1,5,0,0,112,31,53,106,1,0,0
125092,69,4,2,1,0,0,159,23,6,85,1,0,0
125099,566,3,1,1,0,0,73,8,760,52,2,0,0
125100,1252,4,3,4,0,0,27,16,1239,561,1,0,0
125101,407,13,1,2,0,0,107,14,36,94,2,0,0
125103,725,51,1,3,0,0,215,11,606,105,3,12,0
125105,202,6,5,6,0,0,16,9,102,48,0,0,0
125107,980,1,7,1,0,0,194,11,404,143,0,0,0
125112,26,0,1,1,0,0,3,1,0,23,0,0,0
125113,55,3,1,0,0,0,24,25,0,49,1,1,0
125192,38,1,4,0,0,0,36,15,0,32,3,0,0
125193,170,4,2,3,0,0,85,28,4,80,2,1,0
125684,0,8,0,0,0,0,0,0,987,0,0,0,0
125997,1000,0,1,1,0,0,106,13,1006,422,1,0,0
127330,988,4,3,0,0,0,229,22,1280,256,1,1,0
128588,0,2,0,0,0,0,0,0,2,0,0,0,0
128717,139,0,6,4,0,0,2,5,86,36,0,0,0
129256,57,9,3,6,0,0,51,13,223,15,0,0,0
129407,81,5,3,2,0,0,10,7,16,75,0,0,0
131051,75,4,4,1,0,0,84,7,6,79,1,0,0
131749,0,0,0,0,0,0,0,0,0,0,0,0,0
131750,124,2,0,1,0,0,0,4,109,9,2,0,0
132925,405,4,0,1,0,0,8,3,178,68,0,0,0
133316,42,0,2,0,0,0,13,15,29,16,1,0,0
133326,45,2,1,0,0,0,0,2,169,75,1,6,0
134243,199,1,1,3,0,0,195,6,62,114,0,1,0
135490,620,0,0,0,0,0,204,15,1105,116,1,0,0
135491,52,2,1,1,0,0,123,7,16,104,0,0,0
135540,64,0,0,1,0,0,3,0,1,43,0,0,0
135541,8,0,0,0,0,0,3,0,0,1,0,0,0
183022,124,0,2,0,0,0,3,3,939,13,0,0,0
185340,97,0,0,0,0,0,6,5,565,7,4,0,0
185628,0,0,0,0,0,0,0,0,0,3,0,0,0
185637,74,0,0,0,0,0,3,4,47,44,0,0,0
186884,20,0,3,8,0,0,0,0,1,2,0,0,0
188254,10,0,0,0,0,0,94,1,16,10,1,0,0
188445,32,0,0,0,0,0,0,0,0,26,0,0,0
188622,15,0,0,0,0,0,0,0,0,40,0,0,0
188623,10,0,1,0,0,0,1,5,1,10,0,0,0
188624,41,0,0,1,0,0,8,4,15,12,1,0,0
188718,20,0,0,0,0,0,0,0,468,8,0,1,0
188721,16,0,0,1,0,0,30,7,91,11,1,0,0
188906,29,0,2,0,0,0,66,0,650,25,0,0,0
189490,0,0,0,0,0,0,0,0,304,28,0,0,0
189507,14,0,0,0,0,0,0,0,5,5,0,0,0
190799,16,0,1,0,0,0,0,0,2,3,0,0,0
191377,61,0,2,1,0,0,0,2,253,34,1,0,0
191510,26,0,0,0,0,0,0,0,68,3,0,0,0
191695,9,0,0,2,0,0,0,1,0,0,0,0,0
192298,159,0,0,0,0,0,0,0,0,3,0,0,0
192465,7,0,0,0,0,0,4,0,53,3,0,0,0
193080,8,0,2,0,0,0,0,0,59,3,0,0,0
193269,5,0,0,0,0,0,29,0,0,1,0,0,0
193879,0,0,0,0,0,0,0,0,0,0,1,0,0
194391,4,0,0,0,0,0,0,1,0,0,1,0,0
194658,1,0,0,0,0,0,22,0,11,0,1,0,0
195454,23,0,1,0,0,0,0,0,12,2,0,0,0
195912,4,0,0,1,0,0,1,1,0,1,0,0,0
196042,1,0,0,0,0,0,0,0,0,1,0,0,0
197131,1,0,0,0,0,0,0,0,0,0,0,0,0
